,Paper,Area
6041,conf/srds/SantinFSM03	2003,Distributed & Parallel Computing
6042,conf/srds/GarciaB04	2004,Distributed & Parallel Computing
6043,conf/srds/OrianiG12	2012,Distributed & Parallel Computing
6044,conf/srds/SakataG06	2006,Distributed & Parallel Computing
6045,conf/srds/GarciaB04	2004,Distributed & Parallel Computing
6046,journals/dc/CorreiaNLV05	2005,Distributed & Parallel Computing
6047,journals/dc/RamanathanFJGS07	2007,Distributed & Parallel Computing
6048,conf/prdc/VeroneseCLV07	2007,Distributed & Parallel Computing
6049,conf/prdc/SauveC01	2001,Distributed & Parallel Computing
6050,conf/prdc/KhouriG13	2013,Distributed & Parallel Computing
6051,conf/dasc/PereiraM09	2009,Distributed & Parallel Computing
6052,conf/dasc/CostaPS09a	2009,Distributed & Parallel Computing
6053,conf/dasc/CostaPS09	2009,Distributed & Parallel Computing
6054,conf/ishpc/MelloPTG02	2002,Distributed & Parallel Computing
6055,conf/ishpc/MelloPTG02	2002,Distributed & Parallel Computing
6056,conf/ispan/BordimWNH99	1999,Distributed & Parallel Computing
6057,conf/ispan/BordimNS02	2002,Distributed & Parallel Computing
6058,conf/ispan/OrdonezK96	1996,Distributed & Parallel Computing
6059,conf/lcr/AgrawalFJS00	2000,Distributed & Parallel Computing
6060,conf/ftcs/PowellMAC93	1993,Distributed & Parallel Computing
6061,conf/ftcs/XuRRRSW95	1995,Distributed & Parallel Computing
6062,conf/ftcs/Hartonas-GarmhausenCCCG98	1998,Distributed & Parallel Computing
6063,conf/ftcs/XuRRSZCH99	1999,Distributed & Parallel Computing
6064,conf/edcc/MartinsV05	2005,Distributed & Parallel Computing
6065,conf/edcc/MoraesBDMMM06	2006,Distributed & Parallel Computing
6066,conf/edcc/GreveLAS12	2012,Distributed & Parallel Computing
6067,conf/soas/YaminASRFG05	2005,Distributed & Parallel Computing
6068,conf/cata/AugustinYG02	2002,Distributed & Parallel Computing
6069,conf/ispass/SantosVRC03	2003,Distributed & Parallel Computing
6070,conf/ispass/FriedrichCOC00	2000,Distributed & Parallel Computing
6071,conf/soca/GarciaTCABGF09	2009,Distributed & Parallel Computing
6072,conf/soca/LinsJR07	2007,Distributed & Parallel Computing
6073,conf/soca/SantancheBCO11	2011,Distributed & Parallel Computing
6074,conf/acri/ZamithLC12	2012,Distributed & Parallel Computing
6075,conf/acri/OliveiraMAF10	2010,Distributed & Parallel Computing
6076,conf/icci/IngelsMR92	1992,Distributed & Parallel Computing
6077,conf/scoop/CorreaF96	1996,Distributed & Parallel Computing
6078,conf/hips/ELL97	1997,Distributed & Parallel Computing
6079,conf/pdcn/SouzaBSSB04	2004,Distributed & Parallel Computing
6080,conf/pdcn/SouzaBSSB04	2004,Distributed & Parallel Computing
6081,conf/cdve/VivacquaS04	2004,Graphics
6082,conf/cdve/OliveiraSLF05	2005,Graphics
6083,conf/cdve/PinheiroOSXP06	2006,Graphics
6084,conf/cdve/PinheiroOSXP06	2006,Graphics
6085,conf/iv/BuenoKRBTT11	2011,Graphics
6086,conf/iv/BuenoRKBTT10	2010,Graphics
6087,conf/iv/RodriguesTOT06	2006,Graphics
6088,conf/iv/ElerPOM09	2009,Graphics
6089,conf/iv/PinhoOMA06	2006,Graphics
6090,conf/iv/ArteroOL06	2006,Graphics
6091,conf/iv/ElerPOM08	2008,Graphics
6092,conf/iv/ElerGOM12	2012,Graphics
6093,conf/iv/PinhoO09	2009,Graphics
6094,conf/iv/AlencarPMAO08	2008,Graphics
6095,conf/iv/RodriguesTOT06	2006,Graphics
6096,conf/iv/PaulovichNM06	2006,Graphics
6097,conf/iv/CluaDG99	1999,Graphics
6098,conf/iv/ElerPOM09	2009,Graphics
6099,conf/iv/PinhoOMA06	2006,Graphics
6100,conf/iv/PaulovichM06	2006,Graphics
6101,conf/iv/TejadaM05	2005,Graphics
6102,conf/iv/ElerPOM08	2008,Graphics
6103,conf/iv/ElerGOM12	2012,Graphics
6104,conf/iv/AlencarPMAO08	2008,Graphics
6105,conf/iv/ShimabukuroML98	1998,Graphics
6106,conf/iv/SalvadorML05	2005,Graphics
6107,conf/iv/PaulovichNM06	2006,Graphics
6108,conf/iv/PaulovichPBHM08	2008,Graphics
6109,conf/iv/SilvaF11	2011,Graphics
6110,conf/iv/OliveiraREG05	2005,Graphics
6111,conf/iv/CluaDG99	1999,Graphics
6112,conf/iv/FilhoFGV12	2012,Graphics
6113,conf/sibgrapi/RodriguesCTT03	2003,Graphics
6114,conf/sibgrapi/RodriguesTT03	2003,Graphics
6115,conf/sibgrapi/2011	2011,Graphics
6116,conf/sibgrapi/PenattiT08	2008,Graphics
6117,conf/sibgrapi/MirandaTF05	2005,Graphics
6118,conf/sibgrapi/MansanoMAPFT12	2012,Graphics
6119,conf/sibgrapi/TorresPFC03	2003,Graphics
6120,conf/sibgrapi/FariaSRT12	2012,Graphics
6121,conf/sibgrapi/SantosFT08	2008,Graphics
6122,conf/sibgrapi/PedronetteT10	2010,Graphics
6123,conf/sibgrapi/Montoya-ZegarraLT07	2007,Graphics
6124,conf/sibgrapi/FalcaoMRB05	2005,Graphics
6125,conf/sibgrapi/LotufoFZ02	2002,Graphics
6126,conf/sibgrapi/SpinaMAFZPCF09	2009,Graphics
6127,conf/sibgrapi/NakamuraPPF11	2011,Graphics
6128,conf/sibgrapi/CarnielliFU99	1999,Graphics
6129,conf/sibgrapi/GoesBFG06	2006,Graphics
6130,conf/sibgrapi/MirandaTF05	2005,Graphics
6131,conf/sibgrapi/CappabiancoMIYF12	2012,Graphics
6132,conf/sibgrapi/TorresPFC03	2003,Graphics
6133,conf/sibgrapi/MirandaFR10	2010,Graphics
6134,conf/sibgrapi/LotufoFZ00	2000,Graphics
6135,conf/sibgrapi/CastellanoLFC03	2003,Graphics
6136,conf/sibgrapi/SpinaF10	2010,Graphics
6137,conf/sibgrapi/MirandaF11a	2011,Graphics
6138,conf/sibgrapi/FalcaoBM04	2004,Graphics
6139,conf/sibgrapi/MirandaBRF06	2006,Graphics
6140,conf/sibgrapi/FavrettoBF08	2008,Graphics
6141,conf/sibgrapi/RochaF02	2002,Graphics
6142,conf/sibgrapi/MachadoKCLFFM01	2001,Graphics
6143,conf/sibgrapi/AudigierLF04	2004,Graphics
6144,conf/sibgrapi/FernandesNF01	2001,Graphics
6145,conf/sibgrapi/PiresJWR12	2012,Graphics
6146,conf/sibgrapi/RochaHWG08	2008,Graphics
6147,conf/sibgrapi/BrandaoWG06	2006,Graphics
6148,conf/sibgrapi/MirandaVMLVC12	2012,Graphics
6149,conf/sibgrapi/CamaraC99	1999,Graphics
6150,conf/sibgrapi/MiniC99	1999,Graphics
6151,conf/sibgrapi/VieiraNMC10	2010,Graphics
6152,conf/sibgrapi/NascimentoCB09	2009,Graphics
6153,conf/sibgrapi/NetoC09	2009,Graphics
6154,conf/sibgrapi/Queiroz-NetoCBC04	2004,Graphics
6155,conf/sibgrapi/MoraisCPC05	2005,Graphics
6156,conf/sibgrapi/CoelhoC99	1999,Graphics
6157,conf/sibgrapi/NetoMGC10	2010,Graphics
6158,conf/sibgrapi/NetoC10	2010,Graphics
6159,conf/sibgrapi/MachadoGC02	2002,Graphics
6160,conf/sibgrapi/MarquesSAC00	2000,Graphics
6161,conf/sibgrapi/NascimentoSOVCM12	2012,Graphics
6162,conf/sibgrapi/MachadoCG00	2000,Graphics
6163,conf/sibgrapi/AndradeCC04	2004,Graphics
6164,conf/sibgrapi/MachadoMC03	2003,Graphics
6165,conf/sibgrapi/NeryMCPCQ05	2005,Graphics
6166,conf/sibgrapi/AbreuAB00	2000,Graphics
6167,conf/sibgrapi/DuarteVA02	2002,Graphics
6168,conf/sibgrapi/MacedoFLKA11	2011,Graphics
6169,conf/sibgrapi/NunesSAC02	2002,Graphics
6170,conf/sibgrapi/HuguetACA04	2004,Graphics
6171,conf/sibgrapi/RodriguesA02	2002,Graphics
6172,conf/sibgrapi/OliveiraSGA01	2001,Graphics
6173,conf/sibgrapi/AraujoFN00	2000,Graphics
6174,conf/sibgrapi/GuimaraesCAL01	2001,Graphics
6175,conf/sibgrapi/OliveiraAGS02	2002,Graphics
6176,conf/sibgrapi/CoelhoVJA11	2011,Graphics
6177,conf/sibgrapi/VieiraCMPA03	2003,Graphics
6178,conf/sibgrapi/VieiraAP01	2001,Graphics
6179,conf/sibgrapi/ChavezCPPA06	2006,Graphics
6180,conf/sibgrapi/AvilaLAC08	2008,Graphics
6181,conf/sibgrapi/AraujoCOJ00	2000,Graphics
6182,conf/sibgrapi/FernandesCLMMASS04	2004,Graphics
6183,conf/sibgrapi/VieiraCMAP02	2002,Graphics
6184,conf/sibgrapi/VieiraAPCJG02	2002,Graphics
6185,conf/sibgrapi/GuimaraesLCA02	2002,Graphics
6186,conf/sibgrapi/SouzaCVA10	2010,Graphics
6187,conf/sibgrapi/AraujoCO01	2001,Graphics
6188,conf/sibgrapi/Soares-FilhoCAA01	2001,Graphics
6189,conf/sibgrapi/HadadMA01	2001,Graphics
6190,conf/sibgrapi/DesernoSOA11	2011,Graphics
6191,conf/sibgrapi/GuimaraesAC00	2000,Graphics
6192,conf/sibgrapi/LopesAPOCA09	2009,Graphics
6193,conf/sibgrapi/BatistaLA09	2009,Graphics
6194,conf/sibgrapi/MitreHAA00	2000,Graphics
6195,conf/sibgrapi/AraujoFRS00	2000,Graphics
6196,conf/sibgrapi/VieiraVNFCA03	2003,Graphics
6197,conf/sibgrapi/LopesOA08	2008,Graphics
6198,conf/sibgrapi/LopesOAA09	2009,Graphics
6199,conf/sibgrapi/LopesSVAA11	2011,Graphics
6200,conf/sibgrapi/LaraFAM09	2009,Graphics
6201,conf/sibgrapi/OliveiraASG02	2002,Graphics
6202,conf/sibgrapi/SouzaCBRCW10	2010,Graphics
6203,conf/sibgrapi/InacioNCW10	2010,Graphics
6204,conf/sibgrapi/PaivaNFS12	2012,Graphics
6205,conf/sibgrapi/LozadaNS00	2000,Graphics
6206,conf/sibgrapi/LeitaoSS08	2008,Graphics
6207,conf/sibgrapi/PereiraSG10	2010,Graphics
6208,conf/sibgrapi/FigueiredoSV02	2002,Graphics
6209,conf/sibgrapi/LeitaoS01	2001,Graphics
6210,conf/sibgrapi/LeitaoSS07	2007,Graphics
6211,conf/sibgrapi/NettoO02	2002,Graphics
6212,conf/sibgrapi/VargasNMO02	2002,Graphics
6213,conf/sibgrapi/ArteroO04	2004,Graphics
6214,conf/sibgrapi/ElerNPSONM08	2008,Graphics
6215,conf/sibgrapi/AlvesOMN00	2000,Graphics
6216,conf/sibgrapi/PaulovichOM07	2007,Graphics
6217,conf/sibgrapi/VargasNP11	2011,Graphics
6218,conf/sibgrapi/CasacaPN11	2011,Graphics
6219,conf/sibgrapi/CasacaNFTPPNP12	2012,Graphics
6220,conf/sibgrapi/VargasNMO02	2002,Graphics
6221,conf/sibgrapi/LizierSDSN10	2010,Graphics
6222,conf/sibgrapi/JoiaNBNPN11	2011,Graphics
6223,conf/sibgrapi/SilvaSECNS12	2012,Graphics
6224,conf/sibgrapi/GoisTENCE06	2006,Graphics
6225,conf/sibgrapi/Cuadros-VargasNME05	2005,Graphics
6226,conf/sibgrapi/PiresDCN10	2010,Graphics
6227,conf/sibgrapi/AlvesOMN00	2000,Graphics
6228,conf/sibgrapi/Cuadros-VargasGCNN06	2006,Graphics
6229,conf/sibgrapi/GoisPETCEN07	2007,Graphics
6230,conf/sibgrapi/JungS00	2000,Graphics
6231,conf/sibgrapi/GaviaoSF03	2003,Graphics
6232,conf/sibgrapi/SilvaS07	2007,Graphics
6233,conf/sibgrapi/OliveiraS10	2010,Graphics
6234,conf/sibgrapi/JungS02	2002,Graphics
6235,conf/sibgrapi/ScharcanskiJ04	2004,Graphics
6236,conf/sibgrapi/GaviaoS05	2005,Graphics
6237,conf/sibgrapi/JungS01	2001,Graphics
6238,conf/sibgrapi/VillamilBM03	2003,Graphics
6239,conf/sibgrapi/JacquesJM05	2005,Graphics
6240,conf/sibgrapi/FerreiraGM02	2002,Graphics
6241,conf/sibgrapi/DamasioM02	2002,Graphics
6242,conf/sibgrapi/QueirozCMBJM10	2010,Graphics
6243,conf/sibgrapi/SoutoM11	2011,Graphics
6244,conf/sibgrapi/MoreiraBM10	2010,Graphics
6245,conf/sibgrapi/JungJSM06	2006,Graphics
6246,conf/sibgrapi/HirataFBLM00	2000,Graphics
6247,conf/sibgrapi/MirandaBSF12	2012,Graphics
6248,conf/sibgrapi/HirataBHD01	2001,Graphics
6249,conf/sibgrapi/MadeiraB00	2000,Graphics
6250,conf/sibgrapi/HirataBT00	2000,Graphics
6251,conf/sibgrapi/VaqueroBH05	2005,Graphics
6252,conf/sibgrapi/BrunBHTDT01	2001,Graphics
6253,conf/sibgrapi/FloresHBLM00	2000,Graphics
6254,conf/sibgrapi/HashimotoB99	1999,Graphics
6255,conf/sibgrapi/HirataBFL99	1999,Graphics
6256,conf/sibgrapi/BrunHBD01	2001,Graphics
6257,conf/sibgrapi/MartinsJB04	2004,Graphics
6258,conf/sibgrapi/HirataBD99	1999,Graphics
6259,conf/sibgrapi/MadeiraBHH99	1999,Graphics
6260,conf/sibgrapi/FuhrJ12	2012,Graphics
6261,conf/sibgrapi/JungS04	2004,Graphics
6262,conf/sibgrapi/JungS00	2000,Graphics
6263,conf/sibgrapi/JacquesJM05	2005,Graphics
6264,conf/sibgrapi/JungS02	2002,Graphics
6265,conf/sibgrapi/Jung03	2003,Graphics
6266,conf/sibgrapi/JungK05	2005,Graphics
6267,conf/sibgrapi/ScharcanskiJ04	2004,Graphics
6268,conf/sibgrapi/JungJSM06	2006,Graphics
6269,conf/sibgrapi/ParolinHJ10	2010,Graphics
6270,conf/sibgrapi/ToniettoWJ05	2005,Graphics
6271,conf/sibgrapi/JungK04	2004,Graphics
6272,conf/sibgrapi/DihlJB11	2011,Graphics
6273,conf/sibgrapi/JungS01	2001,Graphics
6274,conf/sibgrapi/MontenegroCVG04	2004,Graphics
6275,conf/sibgrapi/JuniorFG99	1999,Graphics
6276,conf/sibgrapi/JuniorG00	2000,Graphics
6277,conf/sibgrapi/NehabG00	2000,Graphics
6278,conf/sibgrapi/FrederickGM99	1999,Graphics
6279,conf/sibgrapi/FerreiraCFG99	1999,Graphics
6280,conf/sibgrapi/CoutoSR07	2007,Graphics
6281,conf/sibgrapi/CostaESR12	2012,Graphics
6282,conf/sibgrapi/PiresJWR12	2012,Graphics
6283,conf/sibgrapi/RochaHWG08	2008,Graphics
6284,conf/sibgrapi/FalcaoMRB05	2005,Graphics
6285,conf/sibgrapi/MoraisGFR12	2012,Graphics
6286,conf/sibgrapi/PintoPSR12	2012,Graphics
6287,conf/sibgrapi/FabianPR12	2012,Graphics
6288,conf/sibgrapi/FariaSRT12	2012,Graphics
6289,conf/sibgrapi/RochaPM10	2010,Graphics
6290,conf/sibgrapi/DiverioGOHR02	2002,Graphics
6291,conf/sibgrapi/BittencourtO00	2000,Graphics
6292,conf/sibgrapi/SilvaBB03	2003,Graphics
6293,conf/sibgrapi/FischerN11	2011,Graphics
6294,conf/sibgrapi/MauleMN10	2010,Graphics
6295,conf/sibgrapi/ManssourFNF00	2000,Graphics
6296,conf/sibgrapi/SilvaBB03	2003,Graphics
6297,conf/sibgrapi/OliveiraTCWB10	2010,Graphics
6298,conf/sibgrapi/TavaresC10	2010,Graphics
6299,conf/sibgrapi/BarniCV09	2009,Graphics
6300,conf/sibgrapi/SilvaPC09	2009,Graphics
6301,conf/sibgrapi/ScheideggerCC04	2004,Graphics
6302,conf/sibgrapi/MauleCTB12	2012,Graphics
6303,conf/sibgrapi/SilvaSECNS12	2012,Graphics
6304,conf/sibgrapi/PrauchnerFC05	2005,Graphics
6305,conf/sibgrapi/MauleCTB12a	2012,Graphics
6306,conf/sibgrapi/FariasSCV05	2005,Graphics
6307,conf/sibgrapi/SchmitzDC09	2009,Graphics
6308,conf/sibgrapi/PiresDCN10	2010,Graphics
6309,conf/sibgrapi/PagotCN04	2004,Graphics
6310,conf/sibgrapi/BrandoliEPMN10	2010,Graphics
6311,conf/sibgrapi/VargasNMO02	2002,Graphics
6312,conf/sibgrapi/SalvadorML02	2002,Graphics
6313,conf/sibgrapi/ElerNPSONM08	2008,Graphics
6314,conf/sibgrapi/Cuadros-VargasNME05	2005,Graphics
6315,conf/sibgrapi/AlvesOMN00	2000,Graphics
6316,conf/sibgrapi/SalvadorM03	2003,Graphics
6317,conf/sibgrapi/PaulovichOM07	2007,Graphics
6318,conf/sibgrapi/RochaHWG08	2008,Graphics
6319,conf/sibgrapi/MoraisGFR12	2012,Graphics
6320,conf/sibgrapi/SilvaVGG99	1999,Graphics
6321,conf/sibgrapi/GoesBFG06	2006,Graphics
6322,conf/sibgrapi/SaboiaG11	2011,Graphics
6323,conf/sibgrapi/GoldensteinVV04	2004,Graphics
6324,conf/sibgrapi/AndaloTG12	2012,Graphics
6325,conf/sibgrapi/PintoPSR12	2012,Graphics
6326,conf/sibgrapi/LimaSP11	2011,Graphics
6327,conf/sibgrapi/MadeiraP02	2002,Graphics
6328,conf/sibgrapi/PiresJVV05	2005,Graphics
6329,conf/sibgrapi/NomaPJ08	2008,Graphics
6330,conf/sibgrapi/GracianoJB07	2007,Graphics
6331,conf/sibgrapi/ConsularoJ05	2005,Graphics
6332,conf/sibgrapi/Mena-ChalcoMVJ08	2008,Graphics
6333,conf/sibgrapi/AshimineCJB02	2002,Graphics
6334,conf/sibgrapi/FerisJ00	2000,Graphics
6335,conf/sibgrapi/CarvalhoCFJ10	2010,Graphics
6336,conf/sibgrapi/LeandroJJ01	2001,Graphics
6337,conf/sibgrapi/MartinsJB04	2004,Graphics
6338,conf/sibgrapi/DamposFJ00	2000,Graphics
6339,conf/sibgrapi/PaixaoGJH08	2008,Graphics
6340,conf/sibgrapi/ZanaJB05	2005,Graphics
6341,conf/sibgrapi/BassoZF99	1999,Graphics
6342,conf/sibgrapi/CavaF01	2001,Graphics
6343,conf/sibgrapi/MoreiraCF02	2002,Graphics
6344,conf/sibgrapi/MedeirosSVF09	2009,Graphics
6345,conf/sibgrapi/PintoF09	2009,Graphics
6346,conf/sibgrapi/SantosKF00	2000,Graphics
6347,conf/sibgrapi/ManssourFOF02	2002,Graphics
6348,conf/sibgrapi/FreryFWV00	2000,Graphics
6349,conf/sibgrapi/ManssourFNF00	2000,Graphics
6350,conf/sibgrapi/GrazziotinFT01	2001,Graphics
6351,conf/sibgrapi/SzwarcmanFC00	2000,Graphics
6352,conf/sibgrapi/DreuxFC01	2001,Graphics
6353,conf/sibgrapi/BezerraFV06	2006,Graphics
6354,conf/sibgrapi/BezerraFV05	2005,Graphics
6355,conf/sibgrapi/CluaFDF04	2004,Graphics
6356,conf/sibgrapi/BezerraL03	2003,Graphics
6357,conf/sibgrapi/GuimaraesL00	2000,Graphics
6358,conf/sibgrapi/LeiteD06	2006,Graphics
6359,conf/sibgrapi/GuimaraesCAL01	2001,Graphics
6360,conf/sibgrapi/DoriniL08	2008,Graphics
6361,conf/sibgrapi/DoriniML07	2007,Graphics
6362,conf/sibgrapi/OliveiraL04	2004,Graphics
6363,conf/sibgrapi/GuimaraesLCA02	2002,Graphics
6364,conf/sibgrapi/Montoya-ZegarraLT07	2007,Graphics
6365,conf/sibgrapi/CruzRM00	2000,Graphics
6366,conf/sibgrapi/RaposoMB01	2001,Graphics
6367,conf/sibgrapi/MarroquimCEV04	2004,Graphics
6368,conf/sibgrapi/CavalcantiAEN12	2012,Graphics
6369,conf/sibgrapi/AtencioECO05	2005,Graphics
6370,conf/sibgrapi/OliveiraRFEG04	2004,Graphics
6371,conf/sibgrapi/MexasOE00	2000,Graphics
6372,conf/sibgrapi/SilvaEO12	2012,Graphics
6373,conf/sibgrapi/MarroquimMFE06	2006,Graphics
6374,conf/sibgrapi/CunoEOC04	2004,Graphics
6375,conf/sibgrapi/CoelhoEO99	1999,Graphics
6376,conf/sibgrapi/RenheOEM12	2012,Graphics
6377,conf/sibgrapi/CunoEO08	2008,Graphics
6378,conf/sibgrapi/CordeiroC10	2010,Graphics
6379,conf/sibgrapi/NascimentoQRRMP11	2011,Graphics
6380,conf/sibgrapi/AbrahamFCC04	2004,Graphics
6381,conf/sibgrapi/FerreiraCFG99	1999,Graphics
6382,conf/sibgrapi/DreuxFC01	2001,Graphics
6383,conf/sibgrapi/CluaFDF04	2004,Graphics
6384,conf/sibgrapi/PolicarpoC01	2001,Graphics
6385,conf/sibgrapi/PolicarpoAC02	2002,Graphics
6386,conf/sibgrapi/SilvaCS09	2009,Graphics
6387,conf/sibgrapi/ConciN01	2001,Graphics
6388,conf/sibgrapi/ConciA99	1999,Graphics
6389,conf/sibgrapi/NunesC03	2003,Graphics
6390,conf/sibgrapi/UlyssesC02	2002,Graphics
6391,conf/sibgrapi/BinsfeldGW11	2011,Graphics
6392,conf/sibgrapi/WalterF00	2000,Graphics
6393,conf/sibgrapi/OliveiraTCWB10	2010,Graphics
6394,conf/sibgrapi/MoreiraW02	2002,Graphics
6395,conf/sibgrapi/QueirozW12	2012,Graphics
6396,conf/sibgrapi/WalterY12	2012,Graphics
6397,conf/sibgrapi/FrancoW01	2001,Graphics
6398,conf/sibgrapi/BandeiraW09	2009,Graphics
6399,conf/sibgrapi/EversW01	2001,Graphics
6400,conf/sibgrapi/PassosW08	2008,Graphics
6401,conf/sibgrapi/HeinenW01	2001,Graphics
6402,conf/sibgrapi/ToniettoW04	2004,Graphics
6403,conf/sibgrapi/ToniettoWJ05	2005,Graphics
6404,conf/sibgrapi/ToniettoW02	2002,Graphics
6405,conf/sibgrapi/LiedW02	2002,Graphics
6406,conf/sibgrapi/FrancoW02	2002,Graphics
6407,conf/sibgrapi/YonekuraF03	2003,Graphics
6408,conf/sibgrapi/Villamayor-VenialboLJF10	2010,Graphics
6409,conf/sibgrapi/EitererFM04	2004,Graphics
6410,conf/sibgrapi/SilveiraFB03	2003,Graphics
6411,conf/sibgrapi/NevesF00	2000,Graphics
6412,conf/sibgrapi/HirataBHD01	2001,Graphics
6413,conf/sibgrapi/AlvesH10	2010,Graphics
6414,conf/sibgrapi/HashimotoB99	1999,Graphics
6415,conf/sibgrapi/RibeiroH08	2008,Graphics
6416,conf/sibgrapi/MachadoH09	2009,Graphics
6417,conf/sibgrapi/OliveiraC01	2001,Graphics
6418,conf/sibgrapi/CorreiaCS02	2002,Graphics
6419,conf/sibgrapi/PereiraGC10	2010,Graphics
6420,conf/sibgrapi/VelosoSC00	2000,Graphics
6421,conf/sibgrapi/LeitePGVSC07	2007,Graphics
6422,conf/sibgrapi/OliveiraKFCS04	2004,Graphics
6423,conf/sibgrapi/OliveiraCFS02	2002,Graphics
6424,conf/sibgrapi/CorreiaC00	2000,Graphics
6425,conf/sibgrapi/EsguerraVNV10	2010,Graphics
6426,conf/sibgrapi/MaiaVN06	2006,Graphics
6427,conf/sibgrapi/LenzCV09	2009,Graphics
6428,conf/sibgrapi/SiqueiraNVS10	2010,Graphics
