Pkey,NGroups,Gkeys
journals/toplas/FisherP02,2,"['University of Pennsylvania', 'Tufts University']"
journals/toplas/FischerLBB89,2,"['Massachusetts Institute of Technology', 'Yale University']"
journals/toplas/FerranteOW87,2,"['University of California-San Diego', 'Rice University']"
journals/toplas/ErnstO80,2,"['Case Western Reserve University', 'Ohio State University Main Campus']"
journals/toplas/EmersonS97,2,"['University of Illinois at Chicago', 'University of Texas at Austin']"
journals/toplas/DuesterwaldGS97,2,"['University of California-Riverside', 'University of Virginia']"
journals/toplas/DiwanMM01,2,"['University of Massachusetts Amherst', 'University of Texas at Austin']"
journals/toplas/DillonAW88,2,"['Michigan State University', 'University of Massachusetts Amherst']"
journals/toplas/DietlDM11,2,"['ETH Zurich', 'Imperial College London']"
journals/toplas/DebrayW89,2,"['University of Arizona', 'State University of New York at Stony Brook']"
journals/toplas/DantasWWW08,2,"['Princeton University', 'University of Pennsylvania']"
journals/toplas/CytronFRWZ91,2,"['Washington University In St. Louis', 'University of California-San Diego']"
journals/toplas/CytronF95,2,"['Washington University In St. Louis', 'University of California-San Diego']"
journals/toplas/CunyS87,2,"['University of Washington', 'University of Oregon']"
journals/toplas/CortesFPRS04,2,"['Tufts University', 'University of Chicago']"
journals/toplas/CliftonMLC06,2,"['University of Central Florida', 'University of California-Los Angeles']"
journals/toplas/ClarkeGJ97,2,"['Carnegie Mellon University', 'University of Wisconsin-Madison']"
journals/toplas/ChatterjeeGST95,2,"['University of Southern California', 'University of California-Santa Barbara']"
journals/toplas/ChandyM86,2,"['California Institute of Technology', 'University of Texas at Austin']"
journals/toplas/ChandyM84,2,"['California Institute of Technology', 'University of Texas at Austin']"
journals/toplas/CalderGJLMMZ97,2,"['University of Colorado at Boulder', 'University of California-San Diego']"
journals/toplas/BultanGP99,2,"['University of California-Santa Barbara', 'University of Maryland College Park']"
journals/ton/WuMFS10,2,"['Ohio State University Main Campus', 'Purdue University Main Campus']"
journals/ton/WuFS09,2,"['Ohio State University Main Campus', 'Purdue University Main Campus']"
journals/ton/WeiWTK11,2,"['University of Connecticut', 'University of Massachusetts Amherst']"
journals/ton/WeiJKTSW12,2,"['University of Connecticut', 'University of Massachusetts Amherst']"
journals/ton/RexfordT99,2,"['University of Massachusetts Amherst', 'Princeton University']"
journals/ton/RamjeePKT98,2,"['University of Massachusetts Amherst', 'Penn State University']"
journals/ton/RamamurthyIM98,2,"['University of California-Davis', 'University of Nebraska - Lincoln']"
journals/ton/RadoslavovPGE04,2,"['University of California-Los Angeles', 'University of Southern California']"
journals/ton/PrestiZKT99,2,"['University of Massachusetts Amherst', 'University of Minnesota-Twin Cities']"
journals/ton/PapageorgiouSKG15,2,"['University of Southern California', 'University of California-Riverside']"
journals/ton/OliveiraZPZ09,2,"['University of California-Los Angeles', 'University of Arizona']"
journals/ton/OliveiraPWZZ10,2,"['University of California-Los Angeles', 'University of Arizona']"
journals/ton/NelakuditiZTD02,2,"['University of Minnesota-Twin Cities', 'University of South Carolina Columbia']"
journals/ton/NelakuditiLYZC07,2,"['University of Minnesota-Twin Cities', 'University of South Carolina Columbia']"
journals/ton/MartinNR03,2,"['North Carolina State University', 'Clemson University']"
journals/ton/ManweilerSSCNM12,2,"['Duke University', 'University of South Carolina Columbia']"
journals/ton/MadhowHS95,2,"['Northwestern University', 'Princeton University']"
journals/ton/MaHLST14,2,"['Imperial College London', 'University of Massachusetts Amherst']"
journals/ton/LuoCQL14,2,"['Florida International University', 'University of Florida']"
journals/ton/LuiNC04,2,"['University of Illinois at Urbana-Champaign', 'University of Florida']"
journals/ton/LiuJWYMP07,2,"['Illinois Institute of Technology', 'Florida International University']"
journals/ton/LiuESZ98,2,"['University of California-Berkeley', 'University of California-Los Angeles']"
journals/ton/LiuCLBLM12,2,"['University of Pennsylvania', 'Universidade Federal do Cear\xc3\xa1']"
journals/ton/LiuCGGLMSLB14,2,"['University of Pennsylvania', 'Universidade Federal do Cear\xc3\xa1']"
journals/ton/LiWCY12,2,"['Florida International University', 'University of Florida']"
journals/ton/LiCLZQ13,2,"['Florida International University', 'University of Florida']"
journals/ton/LiCL13,2,"['Florida International University', 'University of Florida']"
journals/ton/LiCL12,2,"['Florida International University', 'University of Florida']"
journals/ton/LeeKCRYS13,2,"['Ohio State University Main Campus', 'North Carolina State University']"
journals/ton/LeeCHMWY06,2,"['Ohio State University Main Campus', 'University of Maryland College Park']"
journals/ton/LampsonSV99,2,"['University of California-San Diego', 'Massachusetts Institute of Technology']"
journals/ton/RheeX07,2,"['North Carolina State University', 'University of Nebraska - Lincoln']"
journals/ton/RouskasA95,2,"['Georgia Institute of Technology', 'North Carolina State University']"
journals/ton/RoyPZHQ09,2,"['Purdue University Main Campus', 'University of Texas at Austin']"
journals/ton/TangWL06,2,"['California Institute of Technology', 'Cornell University']"
journals/ton/WangZLX12,2,"['University of California-San Diego', 'Georgia Institute of Technology']"
journals/ton/WangXBZ04,2,"['Ohio State University Main Campus', 'Texas A & M University']"
journals/ton/WangJZRLRNST12,2,"['Princeton University', 'University of Pennsylvania']"
journals/ton/WangJS07,2,"['University of Michigan-Ann Arbor', 'College of William and Mary']"
journals/ton/WangBES05,2,"['University of Michigan-Ann Arbor', 'College of William and Mary']"
journals/ton/WallachEK97,2,"['Massachusetts Institute of Technology', 'Stanford University']"
journals/ton/VickersAS00,2,"['University of California-Irvine', 'Universidade Federal Fluminense']"
journals/ton/VelosoAMBJ06,2,"['Universidade Federal de Minas Gerais', 'Boston University']"
journals/ton/VaradarajanNS02,2,"['University of Minnesota-Twin Cities', 'State University of New York at Buffalo']"
journals/ton/TeixeiraSGR08,2,"['Princeton University', 'University of Cambridge']"
journals/ton/TeixeiraGRR07,2,"['Princeton University', 'University of Cambridge']"
journals/ton/TangWLC07,2,"['California Institute of Technology', 'Cornell University']"
journals/ton/TangWL04,2,"['California Institute of Technology', 'Cornell University']"
journals/ton/RubensteinKT02,2,"['University of Massachusetts Amherst', 'Columbia University In The City of New York']"
journals/ton/TangAJJHL10,2,"['California Institute of Technology', 'Cornell University']"
journals/ton/StoicaZN00,2,"['University of California-Berkeley', 'Rice University']"
journals/ton/StoicaMLKKDB03,2,"['University of California-Berkeley', 'Massachusetts Institute of Technology']"
journals/ton/SpatscheckHHP00,2,"['Princeton University', 'University of Arizona']"
journals/ton/SirivianosYJ09,2,"['Duke University', 'University of California-Irvine']"
journals/ton/SilvaGM95,2,"['University of California-Los Angeles', 'Universidade Federal do Rio de Janeiro']"
journals/ton/ShankarL95,2,"['Ohio State University Main Campus', 'University of Maryland College Park']"
journals/ton/ShaikhRS01,2,"['University of Michigan-Ann Arbor', 'Princeton University']"
journals/ton/SenCN12,2,"['Duke University', 'University of South Carolina Columbia']"
journals/ton/SaracA04,2,"['University of California-Santa Barbara', 'University of Texas at Dallas']"
journals/ton/SalehiZKT98,2,"['University of Massachusetts Amherst', 'University of Minnesota-Twin Cities']"
journals/ton/RubensteinKT02a,2,"['University of Massachusetts Amherst', 'Columbia University In The City of New York']"
journals/tois/ChenL06,2,"['Georgia Institute of Technology', 'Wright State University Main Campus']"
journals/tois/ChangGP99,2,"['Stanford University', 'University of Illinois at Urbana-Champaign']"
journals/tods/BraganholoDH06,2,"['University of Pennsylvania', 'Universidade Federal do Rio Grande do Sul']"
journals/tog/FatahalianBHAMMH10,2,"['Stanford University', 'Carnegie Mellon University']"
journals/tog/EganTHDR09,2,"['Massachusetts Institute of Technology', 'University of California-Berkeley']"
journals/tog/EganHDR11,2,"['Massachusetts Institute of Technology', 'University of California-Berkeley']"
journals/tog/EganDR11,2,"['Massachusetts Institute of Technology', 'University of California-Berkeley']"
journals/tog/DurandD02,2,"['Massachusetts Institute of Technology', 'Yale University']"
journals/tog/DonnerWdRR08,2,"['University of California-Berkeley', 'Princeton University']"
journals/tog/DongBGPH06,2,"['University of Utah', 'University of Illinois at Urbana-Champaign']"
journals/tog/DobkinEM96,2,"['University of California-Irvine', 'Princeton University']"
journals/tog/DecoretDSD03,2,"['Massachusetts Institute of Technology', 'Yale University']"
journals/tog/DeRoseGHM93,2,"['University of California-Davis', 'Rice University']"
journals/tog/DeCarloFRS03,2,"['Princeton University', 'Rutgers The State University of New Jersey New Brunswick Campus']"
journals/tog/DaleSJVMP11,2,"['Harvard University', 'Massachusetts Institute of Technology']"
journals/tog/CossairtNR08,2,"['Columbia University In The City of New York', 'University of California-Berkeley']"
journals/tog/ColeSDFFRS09,2,"['Princeton University', 'Rutgers The State University of New Jersey New Brunswick Campus']"
journals/tog/Cheslack-PostavaWAP08,2,"['Dartmouth College', 'University of Massachusetts Amherst']"
journals/tog/ChenKXDS08,2,"['Georgia Institute of Technology', 'Yale University']"
journals/tog/ChenEWMZ08,2,"['Arizona State University', 'Oregon State University']"
journals/tog/ChaiH07,2,"['Carnegie Mellon University', 'Texas A & M University']"
journals/tog/ChaiH05,2,"['Carnegie Mellon University', 'Texas A & M University']"
journals/tog/CaoTFP05,2,"['University of California-Los Angeles', 'Virginia Polytechnic Institute and State University']"
journals/tog/CameronY92,2,"['New York University', 'University of Oxford']"
journals/tog/BurnsKRFD05,2,"['Princeton University', 'Rutgers The State University of New Jersey New Brunswick Campus']"
journals/tog/BuckFHSFHH04,2,"['Stanford University', 'Carnegie Mellon University']"
journals/tog/BoyadzhievBPD12,2,"['Massachusetts Institute of Technology', 'Cornell University']"
journals/tog/BousseauODRA13,2,"['Massachusetts Institute of Technology', 'University of California-Berkeley']"
journals/tog/BerthouzozGKGA13,2,"['University of California-Berkeley', 'Columbia University In The City of New York']"
journals/tog/BermanoBBZNBSPSBG14,2,"['ETH Zurich', 'Harvard University']"
journals/tog/Ben-ArtziERD08,2,"['Massachusetts Institute of Technology', 'University of California-Berkeley']"
journals/tog/ElcottTKSD07,2,"['California Institute of Technology', 'Michigan State University']"
journals/tog/FattalAR07,2,"['University of California-Berkeley', 'Princeton University']"
journals/tog/BarnesJSGRFA08,2,"['University of California-Berkeley', 'Princeton University']"
journals/tog/FergusSHRF06,2,"['Massachusetts Institute of Technology', 'New York University']"
journals/tog/IsenburgLSS06,2,"['University of North Carolina at Chapel Hill', 'University of California-Berkeley']"
journals/tog/HuangJSTBD14,2,"['California Institute of Technology', 'Michigan State University']"
journals/tog/HongSF07,2,"['Stanford University', 'University of California-Riverside']"
journals/tog/HolroydBLM11,2,"['Massachusetts Institute of Technology', 'University of Virginia']"
journals/tog/HoiemEH05,2,"['Carnegie Mellon University', 'University of Illinois at Urbana-Champaign']"
journals/tog/HeinzleGGCSSBMG11,2,"['ETH Zurich', 'Massachusetts Institute of Technology']"
journals/tog/HaysE07,2,"['Carnegie Mellon University', 'Brown University']"
journals/tog/HasanPB07,2,"['Cornell University', 'Dartmouth College']"
journals/tog/HasanPB06,2,"['Cornell University', 'Dartmouth College']"
journals/tog/HarmonPSZ11,2,"['New York University', 'ETH Zurich']"
journals/tog/HanSRG07,2,"['University of California-Berkeley', 'Columbia University In The City of New York']"
journals/tog/HanRRG08,2,"['University of California-Berkeley', 'Columbia University In The City of New York']"
journals/tog/GuyBLLLM12,2,"['University of North Carolina at Chapel Hill', 'University of Utah']"
journals/tog/GuibasS85,2,"['Stanford University', 'Universidade Estadual de Campinas']"
journals/tog/GuibasS82,2,"['Stanford University', 'Universidade Estadual de Campinas']"
journals/tog/GuRBN09,2,"['Columbia University In The City of New York', 'University of California-Berkeley']"
journals/tog/GuGH02,2,"['State University of New York at Stony Brook', 'Harvard University']"
journals/tog/Grinspun14a,2,"['ETH Zurich', 'Columbia University In The City of New York']"
journals/tog/Grinspun14,2,"['ETH Zurich', 'Columbia University In The City of New York']"
journals/tog/GoktekinBO04,2,"['University of California-Berkeley', 'University of Utah']"
