	Name	Link	NPubs_list	NCits_list	ShortName
2315	Theoretical Aspects of Software Engineering	/Conference/2315/tase-theoretical-aspects-of-software-engineering	218	340	TASE
1966	EuroNGI - Network of Excellence	/Conference/1966/eurongi-eurongi-network-of-excellence	102	340	EURONGI
1110	Inference Control in Statistical Databases	/Conference/1110/inference-control-in-statistical-databases	20	340	
1256	International Workshop on Affective Interactions	/Conference/1256/iwai-international-workshop-on-affective-interactions	19	340	IWAI
1123	Workshop on Interaction between Compilers and Computer Architectures	/Conference/1123/workshop-on-interaction-between-compilers-and-computer-architectures	49	339	
1297	KORSO	/Conference/1297/korso	42	339	
747	Workshop on Materialized Views	/Conference/747/views-workshop-on-materialized-views	23	339	VIEWS
2677	Computer Science and Information Engineering	/Conference/2677/csie-computer-science-and-information-engineering	1071	338	CSIE
1831	Conference on Algebra and Coalgebra in Computer Science	/Conference/1831/calco-conference-on-algebra-and-coalgebra-in-computer-science	93	338	CALCO
2518	International Conference on Pervasive Technologies Related to Assistive Environments	/Conference/2518/petra-international-conference-on-pervasive-technologies-related-to-assistive-environments	247	337	PETRA
514	Workshop on OpenMP Applications and Tools	/Conference/514/wompat-workshop-on-openmp-applications-and-tools	51	337	WOMPAT
1017	Geometry and Robotics	/Conference/1017/geometry-and-robotics	21	337	
3046	Wireless and Microwave Technology IEEE Annual Conference	/Conference/3046/wamicon-wireless-and-microwave-technology-ieee-annual-conference	355	336	WAMICON
3363	International Conference on Advanced Computing and Communications	/Conference/3363/adcom-international-conference-on-advanced-computing-and-communications	338	336	ADCOM
5082	Annual ASSP Workshop on Spectrum Estimation and Modeling	/Conference/5082/spect-annual-assp-workshop-on-spectrum-estimation-and-modeling	160	336	SPECT
772	Workshop on Information Quality in Information Systems	/Conference/772/qdb-workshop-on-information-quality-in-information-systems	48	336	QDB
2062	International Conference on Information Technology	/Conference/2062/icit-international-conference-on-information-technology	55	335	ICIT
1414	New Paradigms in Information Visualization and Manipulation	/Conference/1414/npiv-new-paradigms-in-information-visualization-and-manipulation	41	335	NPIV
2151	International Workshop on Combinatorial Image Analysis	/Conference/2151/iwcia-international-workshop-on-combinatorial-image-analysis	214	334	IWCIA
2215	Next Generation Teletraffic and Wired/Wireless Advanced Networking	/Conference/2215/new2an-next-generation-teletraffic-and-wired-wireless-advanced-networking	200	334	NEW2AN
4477	IEEE International Conference on Multimedia Computing and Systems	/Conference/4477/icmcs-ieee-international-conference-on-multimedia-computing-and-systems	311	333	ICMCS
1771	Autonomous Infrastructure, Management and Security	/Conference/1771/aims-autonomous-infrastructure-management-and-security	141	332	AIMS
273	Automated Deduction in Geometry	/Conference/273/adg-automated-deduction-in-geometry	102	332	ADG
2357	Web and Wireless Geographical Information Systems	/Conference/2357/w2gis-web-and-wireless-geographical-information-systems	137	331	W2GIS
249	Workshop on Real-Time Databases	/Conference/249/rtdb-workshop-on-real-time-databases	65	331	RTDB
1815	Biologically Inspired Approaches to Advanced Information Technology	/Conference/1815/bioadit-biologically-inspired-approaches-to-advanced-information-technology	70	329	BIOADIT
5170	NETWORKS, International Telecommunications Network Strategy and Planning Symposium	/Conference/5170/networks-networks-international-telecommunications-network-strategy-and-planning-symposium	298	328	NETWORKS
2164	International Workshop on Knowledge Discovery in Inductive Databases	/Conference/2164/kdid-international-workshop-on-knowledge-discovery-in-inductive-databases	70	328	KDID
2581	Frontiers in Algorithmics	/Conference/2581/faw-frontiers-in-algorithmics	135	327	FAW
2487	Workshop on ML	/Conference/2487/ml-workshop-on-ml	46	327	ML
2388	Workshop on Memory Performance Issues	/Conference/2388/wmpi-workshop-on-memory-performance-issues	25	327	WMPI
2477	ACM International Workshop on Mobility Management and Wireless Access	/Conference/2477/mobiwac-acm-international-workshop-on-mobility-management-and-wireless-access	111	326	MOBIWAC
2486	Storage Security And Survivability	/Conference/2486/storagess-storage-security-and-survivability	47	326	StorageSS
1387	Austrographics	/Conference/1387/austrographics	46	326	
1578	Intelligent Systems and Soft Computing	/Conference/1578/intelligent-systems-and-soft-computing	16	325	
2285	Special Interest Group on Computer Personnel Research Annual Conference	/Conference/2285/sigcpr-special-interest-group-on-computer-personnel-research-annual-conference	178	324	SIGCPR
4363	International Conference on Microelectronics for Neural Networks	/Conference/4363/mnnfs-international-conference-on-microelectronics-for-neural-networks	51	324	MNNFS
1829	Computer Applications in Industry and Engineering	/Conference/1829/caine-computer-applications-in-industry-and-engineering	601	323	CAINE
1194	Industrial Conference on Data Mining	/Conference/1194/icdm-industrial-conference-on-data-mining	304	323	ICDM
2328	Theory and Practice of Computer Graphics	/Conference/2328/tpcg-theory-and-practice-of-computer-graphics	187	322	TPCG
2500	Principles and Practice of Programming in Java	/Conference/2500/pppj-principles-and-practice-of-programming-in-java	123	320	PPPJ
2384	Workshop on Intelligent Solutions in Embedded Systems	/Conference/2384/wises-workshop-on-intelligent-solutions-in-embedded-systems	139	319	WISES
3506	Dependable Computing for Critical Applications 7	/Conference/3506/dcfts-dependable-computing-for-critical-applications-7	20	319	DCFTS
2049	International Conference of Distributed Computing and Networking	/Conference/2049/icdcn-international-conference-of-distributed-computing-and-networking	261	318	ICDCN
1969	European Conference on Software Process Improvement	/Conference/1969/eurospi-european-conference-on-software-process-improvement	110	317	EUROSPI
1150	IFIP WG5.2 Publications	/Conference/1150/ifip-wg5-2-publications	86	317	
1789	Artificial Neural Networks in Pattern Recognition	/Conference/1789/annpr-artificial-neural-networks-in-pattern-recognition	100	316	ANNPR
2648	International Symposium on Electronic Commerce and Security	/Conference/2648/isecs-international-symposium-on-electronic-commerce-and-security	562	315	ISECS
2760	Virtual Reality Continuum and its Applications in Industry	/Conference/2760/vrcai-virtual-reality-continuum-and-its-applications-in-industry	212	315	VRCAI
1764	Agile Development Conference	/Conference/1764/agiledc-agile-development-conference	49	315	AGILEDC
678	Geschäftsprozessmanagement mit Ereignisgesteuerten Prozessketten	/Conference/678/epk-gesch-ftsprozessmanagement-mit-ereignisgesteuerten-prozessketten	46	315	EPK
315	Assistive Technology and Artificial Intelligence	/Conference/315/assistive-technology-and-artificial-intelligence	20	315	
3374	International Conference on Computer Modeling and Simulation	/Conference/3374/uksim-international-conference-on-computer-modeling-and-simulation	573	314	UKSIM
1379	Modeling and Verification of Parallel Processes	/Conference/1379/movep-modeling-and-verification-of-parallel-processes	13	314	MOVEP
4685	Proceedings of the Workshop on Physics-Based Modeling in Computer Vision	/Conference/4685/pbmcv-proceedings-of-the-workshop-on-physics-based-modeling-in-computer-vision	24	313	PBMCV
3447	International Workshop on Content-Based Multimedia Indexing	/Conference/3447/cbmi-international-workshop-on-content-based-multimedia-indexing	246	312	CBMI
2685	European Symposium on Computer Modeling and Simulation	/Conference/2685/ems-european-symposium-on-computer-modeling-and-simulation	205	312	EMS
1274	Self-Adaptive Software	/Conference/1274/self-adaptive-software	40	312	
764	Protocols for Multimedia Systems	/Conference/764/proms-protocols-for-multimedia-systems	37	312	PROMS
903	E-Commerce Agents	/Conference/903/e-commerce-agents	22	311	
2242	Practical and Scalable Semantic Systems	/Conference/2242/psss-practical-and-scalable-semantic-systems	13	311	PSSS
1003	Fault-Tolerant Distributed Computing	/Conference/1003/fault-tolerant-distributed-computing	23	310	
117	Journées Francophones de Programmation Logique par Contraintes	/Conference/117/jfplc-journ-es-francophones-de-programmation-logique-par-contraintes	520	309	JFPLC
1138	IFIP TC3 Publications	/Conference/1138/ifip-tc3-publications	346	309	
2013	Generative and Transformational Techniques in Software Engineering	/Conference/2013/gttse-generative-and-transformational-techniques-in-software-engineering	40	308	GTTSE
2056	Int. Conf. on E-Business and Telecommunication Networks	/Conference/2056/icete-int-conf-on-e-business-and-telecommunication-networks	530	307	ICETE
1980	Formal Concept Analysis	/Conference/1980/fca-formal-concept-analysis	19	306	FCA
2893	IEEE Symposium on 3D User Interfaces	/Conference/2893/3dui-ieee-symposium-on-3d-user-interfaces	215	305	3DUI
5148	MTT-S Symposium on Technologies for Wireless Applications	/Conference/5148/mtttwa-mtt-s-symposium-on-technologies-for-wireless-applications	112	305	MTTTWA
1174	Parallel Architectures and Compilation Techniques	/Conference/1174/ifip-pact-parallel-architectures-and-compilation-techniques	49	305	IFIP PACT
1827	Conferencia de la Asociación Española para la Inteligencia Artificial	/Conference/1827/caepia-conferencia-de-la-asociaci-n-espa-ola-para-la-inteligencia-artificial	184	304	CAEPIA
2078	International Conference on Semantics of a Networked World	/Conference/2078/icsnw-international-conference-on-semantics-of-a-networked-world	25	303	ICSNW
1440	Symposium on Programs as Data Objects	/Conference/1440/pado-symposium-on-programs-as-data-objects	21	303	PADO
2395	Website Evolution	/Conference/2395/wse-website-evolution	47	302	WSE
1031	Graph Reduction	/Conference/1031/graph-reduction	25	302	
3730	International Conference on Embedded Computer Systems: Architectures, Modeling and Simulation	/Conference/3730/ic-samos-international-conference-on-embedded-computer-systems-architectures-modeling-and	210	301	IC-SAMOS
1762	Affective Dialogue Systems	/Conference/1762/ads-affective-dialogue-systems	38	301	ADS
2813	IEEE Workshop on Interactive Voice Technology for Telecommunications Applications	/Conference/2813/ivtta-ieee-workshop-on-interactive-voice-technology-for-telecommunications-applications	107	300	IVTTA
2447	International Conference on Progress in Cryptology in Africa	/Conference/2447/africacrypt-international-conference-on-progress-in-cryptology-in-africa	81	300	AFRICACRYPT
925	Conference on Artificial Intelligence in Medicine and Medical Decision Making	/Conference/925/aimdm-conference-on-artificial-intelligence-in-medicine-and-medical-decision-making	51	300	AIMDM
2436	Semantic Wikis	/Conference/2436/semwiki-semantic-wikis	53	298	SemWiki
1088	Agent Mediated Knowledge Management	/Conference/1088/agent-mediated-knowledge-management	38	298	
2617	Conference on Combinatorial Optimization and Applications	/Conference/2617/cocoa-conference-on-combinatorial-optimization-and-applications	190	297	COCOA
4308	IEEE International Workshop on Anti-counterfeiting, Security, Identification	/Conference/4308/asid-ieee-international-workshop-on-anti-counterfeiting-security-identification	464	296	ASID
1410	Numerical Methods and Applications	/Conference/1410/numerical-methods-and-applications	215	296	
1310	Artificial Intelligence and Soft Computing	/Conference/1310/artificial-intelligence-and-soft-computing	160	296	
1074	International Conference on Computers and Learning	/Conference/1074/iccal-international-conference-on-computers-and-learning	138	296	ICCAL
694	Formal and Applied Practical Reasoning	/Conference/694/fapr-formal-and-applied-practical-reasoning	61	296	FAPR
3980	IEEE International Workshop on IDDQ Testing	/Conference/3980/iddq-ieee-international-workshop-on-iddq-testing	55	296	IDDQ
5047	International Software Product Line Conference	/Conference/5047/splc-international-software-product-line-conference	35	296	SPLC
2136	ISPE Conference on Concurrent Engineering	/Conference/2136/ispe-ispe-conference-on-concurrent-engineering	260	295	ISPE
