"CJourID","DomainID","SubDomainID"
"1620","4","3"
"1620","5","19"
"1621","4","4"
"1622","4","0"
"1623","4","10"
"1624","4","0"
"1625","4","0"
"1626","4","6"
"1627","6","7"
"1628","6","22"
"1629","6","22"
"1630","4","3"
"1631","4","0"
"1632","5","19"
"1633","6","9"
"1634","4","10"
"1634","5","19"
"1635","4","0"
"1636","4","4"
"1636","4","6"
"1637","6","16"
"1638","6","1"
"1639","6","1"
"1640","4","9"
"1641","6","21"
"1642","5","19"
"1643","4","3"
"1643","4","5"
"1644","4","10"
"1644","5","19"
"1645","5","19"
"1646","4","4"
"1647","5","19"
"1648","4","0"
"1649","4","3"
"1650","4","10"
"1650","6","0"
"1651","4","0"
"1652","5","19"
"1653","4","0"
"1654","4","4"
"1654","4","8"
"1655","4","4"
"1656","5","19"
"1657","4","10"
"1658","4","4"
"1659","4","4"
"1660","4","0"
"1661","4","4"
"1662","6","1"
"1662","6","21"
"1663","5","0"
"1664","5","19"
"1664","6","16"
"1665","6","14"
"1665","6","21"
"1666","4","5"
"1667","4","0"
"1668","6","0"
"1669","6","9"
"1670","6","9"
"1671","6","12"
"1671","6","17"
"1672","6","20"
"1673","6","20"
"1674","4","0"
"1675","5","19"
"1676","19","0"
"1677","4","7"
"1678","4","0"
"1679","6","21"
"1680","4","0"
"1681","4","4"
"1681","4","9"
"1682","6","0"
"1683","5","19"
"1684","5","19"
"1685","5","0"
"1686","5","19"
"1687","4","4"
"1688","4","0"
"1689","4","7"
"1689","4","8"
"1690","4","3"
"1691","6","9"
"1692","4","5"
"1693","4","13"
"1694","4","6"
"1695","5","19"
"1695","6","16"
"1696","6","9"
"1697","5","0"
"1698","6","20"
"1699","4","0"
"1700","4","0"
"1701","6","21"
"1702","6","20"
"1702","6","21"
"1703","6","21"
"1704","6","21"
"1705","4","11"
"1706","5","0"
"1707","4","8"
"1707","4","10"
"1708","4","0"
"1709","4","10"
"1709","5","19"
"1710","4","0"
"1711","6","0"
"1712","6","0"
"1712","6","7"
"1713","6","21"
"1714","4","0"
"1714","5","19"
"1715","6","9"
"1715","6","12"
"1716","4","0"
"1717","5","19"
"1718","6","19"
"1718","6","20"
"1719","4","4"
"1720","4","3"
"1721","6","0"
"1722","6","9"
"1723","4","0"
"1724","4","5"
"1724","4","10"
"1725","8","2"
"1726","4","8"
"1726","6","9"
"1727","4","11"
"1728","6","21"
"1729","5","19"
"1730","4","0"
"1730","6","0"
"1731","4","0"
"1732","4","0"
"1733","6","9"
"1734","4","4"
"1735","5","19"
"1735","6","20"
"1736","5","19"
"1736","6","0"
"1737","4","7"
"1737","4","10"
"1738","4","5"
"1738","4","8"
"1739","4","4"
"1740","5","19"
"1740","6","9"
"1741","4","10"
"1742","6","9"
"1743","4","0"
"1744","4","4"
"1745","4","10"
"1745","5","19"
"1746","1","0"
"1747","5","19"
"1748","5","19"
"1749","4","0"
"1750","4","0"
"1750","4","10"
"1751","4","0"
"1752","6","21"
"1753","6","9"
"1753","6","14"
"1754","4","8"
"1754","6","14"
"1755","6","14"
"1756","4","8"
"1756","6","0"
"1757","6","21"
"1758","5","19"
"1759","5","19"
"1760","6","16"
"1761","6","0"
"1762","6","0"
"1763","4","0"
"1764","4","7"
"1765","4","0"
"1766","4","0"
"1767","5","19"
"1767","6","9"
"1768","4","0"
"1769","6","21"
"1770","4","5"
"1770","4","10"
"1771","4","5"
"1771","4","10"
"1772","4","0"
"1773","4","8"
"1774","6","0"
"1775","6","21"
"1776","6","21"
"1777","6","21"
"1778","4","0"
"1779","2","21"
"1780","4","11"
"1781","4","4"
"1781","5","19"
"1782","4","0"
"1783","4","0"
"1784","5","19"
"1785","4","3"
"1785","5","19"
"1786","4","3"
"1786","5","19"
"1787","5","19"
"1788","4","4"
"1789","4","8"
"1790","4","4"
"1790","6","20"
"1791","4","0"
"1792","5","19"
"1793","5","19"
"1794","5","19"
"1795","4","0"
"1796","4","3"
"1797","4","3"
"1798","4","0"
"1798","6","0"
"1799","6","9"
"1800","6","19"
"1801","5","19"
"1801","6","19"
"1802","4","0"
"1802","6","9"
"1803","6","19"
"1804","4","4"
"1805","6","0"
"1806","6","0"
"1806","6","7"
"1807","5","19"
"1807","6","20"
"1808","6","10"
"1809","4","0"
"1810","4","7"
"1810","5","19"
"1811","4","4"
"1812","4","0"
"1813","4","4"
"1814","5","19"
"1815","4","8"
"1815","4","10"
"1816","6","9"
"1816","6","20"
"1817","4","5"
"1817","4","10"
"1818","4","9"
"1819","6","14"
"1820","4","10"
"1821","4","13"
"1822","4","10"
"1822","5","19"
"1823","4","5"
"1823","5","19"
"1824","6","9"
"1824","6","12"
"1825","4","10"
"1825","5","19"
"1826","4","4"
"1827","6","9"
"1828","5","19"
"1829","5","19"
"1830","4","0"
"1831","19","0"
"1832","6","9"
"1832","6","16"
"1833","4","4"
"1833","4","9"
"1834","4","0"
"1835","4","0"
"1836","5","0"
"1837","5","2"
"1838","5","1"
"1839","5","0"
"1840","4","0"
"1840","5","0"
"1841","1","0"
"1842","5","0"
"1843","5","0"
"1844","5","0"
"1845","5","0"
"1846","5","3"
"1847","5","6"
"1848","5","6"
"1849","5","6"
"1850","5","6"
"1851","5","6"
"1852","5","6"
"1853","5","15"
"1854","5","16"
"1855","5","16"
"1856","5","0"
"1857","5","0"
"1858","5","2"
"1859","5","2"
"1859","8","0"
"1860","5","16"
"1861","5","2"
"1861","5","8"
"1861","5","12"
"1862","5","0"
"1863","19","0"
"1864","5","3"
"1865","19","0"
"1866","5","0"
"1867","5","8"
"1868","5","12"
"1869","5","12"
"1870","5","15"
"1870","5","16"
"1871","15","1"
"1872","5","0"
"1873","8","0"
"1874","5","0"
"1875","1","0"
"1876","5","0"
"1877","5","0"
"1878","5","1"
"1879","5","1"
"1880","5","1"
"1881","5","0"
"1882","1","0"
"1883","1","0"
"1884","1","0"
"1885","5","0"
"1886","5","2"
"1886","5","16"
"1886","19","0"
"1887","5","1"
"1887","9","4"
"1888","19","0"
"1889","5","1"
"1890","5","15"
"1891","8","3"
"1892","5","2"
"1893","4","0"
"1893","5","2"
"1894","3","1"
"1895","5","12"
"1896","5","0"
"1897","5","1"
"1898","5","0"
"1898","8","0"
"1899","5","0"
"1900","5","12"
"1901","5","19"
"1902","5","2"
"1903","5","19"
"1904","5","2"
"1904","5","3"
"1904","5","19"
"1904","6","0"
"1905","5","12"
"1906","5","12"
"1907","5","10"
"1907","5","12"
"1908","5","10"
"1908","5","12"
"1909","5","15"
"1909","19","0"
"1910","5","0"
"1910","8","0"
"1911","5","0"
"1912","5","0"
"1913","5","0"
"1914","5","0"
"1915","5","15"
"1916","5","0"
"1917","5","0"
"1918","5","0"
"1919","0","0"
"1920","5","0"
"1921","8","0"
"1922","5","2"
"1922","5","16"
"1923","5","1"
"1923","5","18"
"1924","5","0"
"1925","5","0"
"1926","8","0"
"1927","5","0"
"1928","5","0"
"1929","5","0"
"1930","5","0"
"1931","5","0"
"1932","5","0"
"1933","5","15"
"1934","8","0"
"1935","5","0"
"1936","5","0"
"1937","5","0"
"1938","5","0"
"1939","8","0"
"1940","8","0"
"1941","8","0"
"1942","5","0"
"1942","8","0"
"1943","8","0"
"1943","8","3"
"1944","8","0"
"1945","8","0"
"1946","8","0"
"1947","8","0"
"1948","8","0"
"1948","8","3"
"1949","5","0"
"1950","5","0"
"1951","5","0"
"1952","5","0"
"1953","5","0"
"1954","5","0"
"1955","5","0"
"1955","5","2"
"1956","5","2"
"1956","5","8"
"1956","5","12"
"1956","6","0"
"1957","19","0"
"1958","5","0"
"1958","19","0"
"1959","19","0"
"1960","19","0"
"1961","5","0"
"1962","5","0"
"1963","5","0"
"1964","5","0"
"1965","5","0"
"1966","5","0"
"1967","5","0"
"1968","5","0"
"1969","5","0"
"1970","5","0"
"1971","5","0"
"1972","0","0"
"1973","8","0"
"1974","5","15"
"1974","19","0"
"1975","5","0"
"1976","5","0"
"1977","5","0"
"1978","5","0"
"1979","5","0"
"1980","19","0"
"1981","5","8"
"1982","5","15"
"1983","5","1"
"1984","5","0"
"1985","19","0"
"1986","5","12"
"1987","5","2"
"1987","5","16"
"1988","6","0"
"1989","5","3"
"1990","4","0"
"1990","5","1"
"1991","5","0"
"1992","12","9"
"1993","5","16"
"1993","8","0"
"1993","8","3"
"1994","7","0"
"1995","5","0"
"1996","5","0"
"1996","5","4"
"1997","5","8"
"1998","5","5"
"1998","5","16"
"1998","5","18"
"1998","8","0"
"1999","5","0"
"2000","5","1"
"2001","5","0"
"2002","5","15"
"2002","8","0"
"2003","5","6"
"2004","5","6"
"2005","5","1"
"2005","5","2"
"2006","4","0"
"2006","5","16"
"2007","5","12"
"2008","5","12"
"2008","5","16"
"2009","5","10"
"2010","5","2"
"2010","5","8"
"2011","5","16"
"2011","12","9"
"2012","5","0"
"2013","5","0"
"2014","5","2"
"2014","5","15"
"2015","8","0"
"2016","5","2"
"2016","5","10"
"2016","5","14"
"2016","5","16"
"2017","5","0"
"2017","19","0"
"2018","5","0"
"2019","5","0"
"2020","8","0"
"2021","5","0"
"2022","8","0"
"2023","4","0"
"2023","5","2"
"2024","5","18"
"2025","9","4"
"2026","5","2"
"2026","5","16"
"2027","5","8"
"2028","5","9"
"2029","5","10"
"2030","5","12"
"2031","5","16"
"2032","6","0"
"2033","5","16"
"2034","5","15"
"2034","19","0"
"2035","5","2"
"2035","5","16"
"2036","5","1"
"2036","5","2"
"2036","5","10"
"2037","5","0"
"2038","5","16"
"2039","5","13"
"2039","8","7"
"2040","5","13"
"2041","5","15"
"2041","12","0"
"2042","5","15"
"2042","12","0"
"2043","5","10"
"2044","4","0"
"2044","5","2"
"2045","8","0"
"2046","5","0"
"2047","8","0"
"2047","8","3"
"2048","5","0"
"2049","5","0"
"2049","5","10"
"2050","5","0"
"2050","5","10"
"2051","5","14"
"2052","5","2"
"2052","5","16"
"2052","8","0"
"2052","8","3"
"2053","5","3"
"2054","8","3"
"2055","5","0"
"2056","5","0"
"2057","5","1"
"2057","5","8"
"2057","5","15"
"2058","5","10"
"2058","5","12"
"2059","5","0"
"2060","5","0"
"2061","12","0"
"2062","5","8"
"2063","5","8"
"2064","5","8"
"2065","5","0"
"2066","5","8"
"2067","5","8"
"2067","5","19"
"2068","5","15"
"2069","5","2"
"2069","5","4"
"2069","19","0"
"2070","5","9"
"2071","5","16"
"2071","12","9"
"2072","12","9"
"2073","5","2"
"2073","5","5"
"2073","19","0"
"2074","19","0"
"2075","5","15"
"2076","5","0"
"2077","8","0"
"2078","5","0"
"2078","8","0"
"2079","5","16"
"2079","8","0"
"2080","5","0"
"2081","5","0"
"2082","5","2"
"2082","5","10"
"2082","5","15"
"2082","8","3"
"2083","5","0"
"2084","5","2"
"2084","5","9"
"2085","5","0"
"2086","5","1"
"2087","4","0"
"2087","5","3"
"2087","5","9"
"2087","5","10"
"2088","5","6"
"2089","5","15"
"2089","8","0"
"2090","12","9"
"2091","5","2"
"2092","5","16"
"2092","12","9"
"2093","12","9"
"2094","4","0"
"2094","5","0"
"2094","5","4"
"2095","5","0"
"2096","5","2"
"2096","5","6"
"2097","5","2"
"2097","8","0"
"2098","12","10"
"2099","5","6"
"2100","22","13"
"2101","8","0"
"2102","8","0"
"2102","8","3"
"2103","5","2"
"2103","5","5"
"2104","5","2"
"2104","5","16"
"2104","19","0"
"2105","5","0"
"2106","5","8"
"2106","5","12"
"2107","5","0"
"2108","5","0"
"2109","5","0"
"2110","4","0"
"2110","5","2"
"2110","8","3"
"2111","5","2"
"2111","5","5"
"2112","5","16"
"2112","19","0"
"2113","5","0"
"2114","5","0"
"2115","5","0"
"2116","8","0"
"2116","8","3"
"2117","5","3"
"2117","5","9"
"2118","5","3"
"2118","5","9"
"2118","6","0"
"2119","5","1"
"2119","5","3"
"2120","5","2"
"2120","19","0"
"2121","5","2"
"2121","8","3"
"2121","19","0"
"2122","5","4"
"2123","5","0"
"2124","5","16"
"2125","5","2"
"2125","5","16"
"2126","5","1"
"2127","8","0"
"2128","5","16"
"2129","5","16"
"2129","9","3"
"2130","5","2"
"2130","5","10"
"2130","8","0"
"2130","8","3"
"2131","19","0"
"2132","5","2"
"2132","5","8"
"2132","5","15"
"2133","5","0"
"2134","5","2"
"2134","5","3"
"2134","5","6"
"2134","5","16"
"2135","8","3"
"2136","5","0"
"2137","12","9"
"2138","1","0"
"2139","5","0"
"2140","6","0"
"2141","5","3"
"2142","8","0"
"2143","5","16"
"2144","5","16"
"2145","6","0"
"2146","5","9"
"2147","5","2"
"2148","5","10"
"2149","5","0"
"2150","5","0"
"2151","5","16"
"2151","5","18"
"2151","5","19"
"2151","8","0"
"2152","8","0"
"2152","8","3"
"2153","5","12"
"2153","5","16"
"2154","5","2"
"2154","5","16"
"2155","5","16"
"2156","5","6"
"2156","5","16"
"2156","5","19"
"2157","5","2"
"2157","5","5"
"2157","5","16"
"2158","8","0"
"2159","1","0"
"2160","5","0"
"2161","5","1"
"2162","8","3"
"2163","5","12"
"2164","5","2"
"2164","5","12"
"2165","5","2"
"2165","5","14"
"2166","5","14"
"2167","5","14"
"2167","5","16"
"2168","5","0"
"2168","19","3"
"2169","5","0"
"2169","19","3"
"2170","5","0"
"2170","19","3"
"2171","5","12"
"2172","5","16"
"2173","5","16"
"2174","5","15"
"2174","5","16"
"2175","12","9"
"2176","5","2"
"2176","5","16"
"2176","19","0"
"2177","5","2"
"2178","5","0"
"2179","2","0"
"2180","5","1"
"2180","5","17"
"2181","19","0"
"2182","8","0"
"2183","5","3"
"2184","5","0"
"2185","8","3"
"2186","5","15"
"2187","5","15"
"2188","5","15"
"2189","5","0"
"2190","5","4"
"2190","5","8"
"2190","5","16"
"2191","5","3"
"2192","5","2"
"2193","5","12"
"2194","8","0"
"2195","5","0"
"2196","12","10"
"2197","5","0"
"2198","5","12"
"2199","12","6"
"2200","5","16"
"2201","5","16"
"2202","8","0"
"2203","5","1"
"2203","5","2"
"2203","5","4"
"2203","8","3"
"2204","5","0"
"2205","5","15"
"2205","19","0"
"2206","5","2"
"2206","8","0"
"2207","5","0"
"2208","5","0"
"2209","5","12"
"2210","12","6"
"2211","5","0"
"2211","8","0"
"2212","5","0"
"2212","19","0"
"2213","5","16"
"2213","12","9"
"2214","5","16"
"2214","8","0"
"2215","5","16"
"2216","5","2"
"2216","5","16"
"2217","5","16"
"2217","19","0"
"2218","5","16"
"2219","5","0"
"2220","8","3"
"2221","5","0"
"2222","6","0"
"2223","5","5"
"2224","5","10"
"2225","5","10"
"2226","5","0"
"2227","1","0"
"2228","1","0"
"2229","5","10"
"2230","5","12"
"2231","5","11"
"2232","5","2"
"2232","5","4"
"2232","5","5"
"2233","5","5"
"2234","19","0"
"2235","5","2"
"2235","5","10"
"2235","5","19"
"2235","8","3"
"2236","19","0"
"2237","5","0"
"2237","5","4"
"2238","5","0"
"2239","5","0"
"2240","5","0"
"2241","1","0"
"2242","1","0"
"2243","1","0"
"2244","1","0"
"2245","1","0"
"2246","1","0"
"2247","5","0"
"2248","4","0"
"2248","5","0"
"2249","4","0"
"2249","5","0"
"2250","5","0"
"2251","5","2"
"2252","5","0"
"2252","5","4"
"2252","5","10"
"2253","5","4"
"2253","5","10"
"2253","5","12"
"2254","5","12"
"2255","5","1"
"2255","5","12"
"2255","5","16"
"2255","8","0"
"2255","8","3"
"2256","5","2"
"2256","5","16"
"2256","12","7"
"2257","5","8"
"2257","5","12"
"2257","5","14"
"2257","5","19"
"2258","12","0"
"2259","12","0"
"2260","5","13"
"2261","5","19"
"2262","5","15"
"2262","19","0"
"2263","5","0"
"2263","19","0"
"2264","5","15"
"2264","19","0"
"2265","5","1"
"2265","5","16"
"2266","5","8"
"2266","5","16"
"2267","5","2"
"2267","5","16"
"2268","8","0"
"2269","5","0"
"2270","5","16"
"2271","5","16"
"2272","5","0"
"2273","5","2"
"2273","5","16"
"2274","5","0"
"2275","5","8"
"2275","5","14"
"2276","5","3"
"2276","5","16"
"2276","8","0"
"2276","8","3"
"2277","5","15"
"2277","5","16"
"2278","5","2"
"2278","5","3"
"2278","5","14"
"2278","5","15"
"2278","12","9"
"2279","5","0"
"2280","5","0"
"2281","5","0"
"2282","5","2"
"2282","5","16"
"2283","5","2"
"2283","5","16"
"2284","5","2"
"2284","5","16"
"2284","12","9"
"2285","5","16"
"2286","5","16"
"2287","12","0"
"2288","4","0"
"2289","8","0"
"2290","8","0"
"2290","8","3"
"2290","9","4"
"2291","8","3"
"2292","5","0"
"2293","8","3"
"2294","5","8"
"2295","5","16"
"2296","5","0"
"2297","5","6"
"2298","5","0"
"2298","19","0"
"2299","5","0"
"2299","8","0"
"2300","5","2"
"2301","6","0"
"2302","5","4"
"2302","5","8"
"2302","5","12"
"2302","5","19"
"2302","6","0"
"2303","5","4"
"2303","5","8"
"2303","5","12"
"2303","5","19"
"2304","5","1"
"2305","5","0"
"2306","5","1"
"2306","5","2"
"2306","5","17"
"2307","5","17"
"2308","5","16"
"2308","12","9"
"2309","5","14"
"2310","5","0"
"2310","9","4"
"2311","5","1"
"2312","8","0"
"2313","5","0"
"2314","5","5"
"2315","9","8"
"2315","9","11"
"2316","5","16"
"2317","5","8"
"2318","8","0"
"2319","5","0"
"2320","5","12"
"2321","12","11"
"2322","5","0"
"2323","5","0"
"2324","5","2"
"2325","5","19"
"2325","9","0"
"2326","5","2"
"2327","5","2"
"2328","5","8"
"2329","5","12"
"2330","5","0"
"2330","19","3"
"2331","5","15"
"2332","5","0"
"2333","5","2"
"2333","5","19"
"2333","6","0"
"2334","5","0"
"2335","8","0"
"2336","9","4"
"2337","5","3"
"2338","5","2"
"2338","5","16"
"2338","19","0"
"2339","0","0"
"2340","5","12"
"2340","8","0"
"2341","19","0"
"2342","5","3"
"2343","5","3"
"2344","5","1"
"2345","5","19"
"2345","6","0"
"2346","5","1"
"2347","5","0"
"2348","5","15"
"2349","19","0"
"2350","5","0"
"2351","5","2"
"2352","5","0"
"2353","8","0"
"2354","8","0"
"2355","8","0"
"2356","8","0"
"2357","8","0"
"2358","5","4"
"2358","5","10"
"2358","5","12"
"2359","5","2"
"2359","5","12"
"2360","1","0"
"2361","5","4"
"2361","5","9"
"2361","5","12"
"2362","5","0"
"2363","5","0"
"2364","5","0"
"2365","5","0"
"2366","5","12"
"2367","5","12"
"2368","5","0"
"2368","5","8"
"2368","5","12"
"2368","5","15"
"2369","5","2"
"2369","5","5"
"2370","5","0"
"2371","8","0"
"2371","8","3"
"2372","5","0"
"2373","5","18"
"2374","5","0"
"2375","5","1"
"2376","5","13"
"2376","8","0"
"2377","5","2"
"2378","5","0"
"2379","5","15"
"2379","19","0"
"2380","5","0"
"2381","0","0"
"2382","0","0"
"2383","19","0"
"2384","5","2"
"2384","5","8"
"2385","5","6"
"2386","12","0"
"2387","19","0"
"2388","5","0"
"2389","19","0"
"2390","5","8"
"2391","5","12"
"2392","6","0"
"2393","6","8"
"2394","6","0"
"2395","6","10"
"2396","6","19"
"2397","6","3"
"2397","6","21"
"2398","6","10"
"2399","6","20"
"2400","6","3"
"2401","6","3"
"2402","6","0"
"2403","6","21"
"2404","6","0"
"2405","6","0"
"2406","6","0"
"2407","4","5"
"2407","6","19"
"2408","6","5"
"2408","6","7"
"2409","6","5"
"2409","6","7"
"2410","6","9"
"2411","6","0"
"2412","6","0"
"2413","6","0"
"2413","6","21"
"2414","6","0"
"2415","6","0"
"2416","6","0"
"2417","6","0"
"2418","6","0"
"2418","6","14"
"2419","6","14"
"2420","6","18"
"2421","6","4"
"2422","6","17"
"2423","6","18"
"2424","6","18"
"2425","6","21"
"2426","6","21"
"2427","6","21"
"2428","6","21"
"2429","6","21"
"2430","6","0"
"2430","6","21"
"2431","6","1"
"2431","6","21"
"2432","6","10"
"2433","6","19"
"2434","6","19"
"2434","6","21"
"2435","6","0"
"2436","6","23"
"2437","6","0"
"2438","6","20"
"2438","6","22"
"2439","6","20"
"2439","6","22"
"2440","6","1"
"2440","6","19"
"2441","6","7"
"2441","6","23"
"2442","6","0"
"2443","6","0"
"2444","6","0"
"2445","6","17"
"2446","6","3"
"2447","6","0"
"2448","6","0"
"2449","6","0"
"2450","6","20"
"2450","6","22"
"2451","6","0"
"2452","6","0"
"2453","6","0"
"2454","6","0"
"2455","6","0"
"2456","6","2"
"2457","6","7"
"2458","6","7"
"2459","6","7"
"2460","6","14"
"2461","6","21"
"2462","6","23"
"2463","6","20"
"2463","6","22"
"2464","6","7"
"2464","6","22"
"2465","6","0"
"2465","6","22"
"2466","6","20"
"2467","6","12"
"2468","6","12"
"2469","6","7"
"2469","6","12"
"2470","6","12"
