,Akey,Information retrieval score
23064,Marina Meila,0.0
23061,Nisheeth K. Vishnoi,0.0
23059,Simon W. Moore,0.0
23057,Dan R. Olsen,0.0
23241,Austin Tate,0.0
23248,Sulamita Klein,0.0
23031,Milos Manic,0.0
23250,Steffen Rothkugel,0.0
23513,Keith L. Clark,0.0
23488,Nan Niu,0.0
23483,Umesh Bellur,0.0
23479,Michael Buro,0.0
23470,Fabrizio Maria Maggi,0.0
23458,David Liu,0.0
23457,Emanuel Todorov,0.0
23445,Antonio Della Cioppa,0.0
23436,Amiram Yehudai,0.0
23432,Rida A. Bazzi,0.0
685,C. Pandu Rangan,0.0
23423,Kathi Fisler,0.0
23410,Roberto Ierusalimschy,0.0
23406,Albert M. K. Cheng,0.0
23400,Daniel A. Jiménez,0.0
23392,James J. Lu,0.0
23372,Csilla Farkas,0.0
23369,David Aspinall,0.0
23364,Abhishek Chandra,0.0
689,Selim G. Akl,0.0
23318,Paolo Papotti,0.0
23300,Deepinder P. Sidhu,0.0
23277,Renata M. C. R. de Souza,0.0
23273,Anu G. Bourgeois,0.0
691,Alois Knoll,0.0
23252,Liuba Shrira,0.0
23251,Martin Farach,0.0
23044,Luciano Silva,0.0
23028,Daniel Boley,0.0
23520,Yury Polyanskiy,0.0
22759,Anoop M. Namboodiri,0.0
701,Venkatesan Guruswami,0.0
22736,Jerzy W. Jaromczyk,0.0
22723,Simon R. Arridge,0.0
22721,Perry Alexander,0.0
22718,Maria J. García de la Banda,0.0
22716,Paul Young,0.0
710,Manish Parashar,0.0
715,Prasant Mohapatra,0.0
22701,Odest Chadwicke Jenkins,0.0
22698,Clyde P. Kruskal,0.0
22688,Alessandro Campi,0.0
22683,Eraldo Ribeiro,0.0
22678,Marcelo P. Fiore,0.0
22677,Luciana Porcher Nedel,0.0
22673,Leonidas Fegaras,0.0
22668,Marius-Calin Silaghi,0.0
22661,Sharat Chandran,0.0
22659,Amy W. Apon,0.0
22656,Stefan Haar,0.0
22635,Michael C. Huang,0.0
22613,Elaheh Bozorgzadeh,0.0
22599,Algirdas Avizienis,0.0
22585,Paul Anderson,0.0
22583,Chris McDonald,0.0
22578,Alex Samorodnitsky,0.0
22562,Jeffrey C. Trinkle,0.0
22560,Supratik Chakraborty,0.0
22750,Carlos A. Heuser,0.0
22764,Elsa L. Gunter,0.0
23025,Hao Che,0.0
22778,Eamonn O'Neill,0.0
23024,Bruno Feijó,0.0
23023,Karthik Pattabiraman,0.0
23021,Concettina Guerra,0.0
23007,Sanjam Garg,0.0
695,Gaurav S. Sukhatme,0.0
22996,Paul S. Wang,0.0
22985,Xiaohu Guo,0.0
22981,Robert W. Lindeman,0.0
22978,Sujoy Ghose,0.0
22971,Ankur Moitra,0.0
22968,Karthikeyan Bhargavan,0.0
22940,Na Liu,0.0
700,Marianne Winslett,0.0
22899,Jinbo Bi,0.0
22888,Les A. Piegl,0.0
22886,Joel A. Tropp,0.0
22877,Sylvia L. Osborn,0.0
22870,Robert J. Walker,0.0
22862,Bill Tomlinson,0.0
22854,Brian V. Funt,0.0
22840,Yuanfang Cai,0.0
22835,Jörg Endrullis,0.0
22831,G. Edward Suh,0.0
22815,Thomas Rothvoß,0.0
22796,Fernando A. Kuipers,0.0
22787,Michael Hatzopoulos,0.0
22783,Maurizio Tucci,0.0
23518,David Malah,0.0
23537,Jeffrey Mark Siskind,0.0
24700,Jijun Tang,0.0
24409,Alan Smaill,0.0
24382,Benjamin J. Raphael,0.0
24374,Joanna McGrenere,0.0
24346,Michael C. Ferris,0.0
24340,Kian Hsiang Low,0.0
24334,Dylan A. Shell,0.0
24327,Gerson Zaverucha,0.0
24322,Ricardo Vilalta,0.0
24317,Kartik Gopalan,0.0
24313,Walterio W. Mayol-Cuevas,0.0
24304,Christos Papadopoulos,0.0
24290,Mahesh K. Marina,0.0
24283,Alan P. Sprague,0.0
664,Bir Bhanu,0.0
24255,Ramesh Krishnamurti,0.0
24246,Susan Horwitz,0.0
24228,Yuke Wang,0.0
24221,Hany Farid,0.0
24217,Luiz S. Oliveira,0.0
24201,Mark Liberman,0.0
24195,Reid Holmes,0.0
24189,Ragib Hasan,0.0
24172,Nelson L. Max,0.0
24164,Wenbo He,0.0
24156,Harald Räcke,0.0
24150,Adams Wai-Kin Kong,0.0
24149,Ali Mazalek,0.0
24127,Stephen R. Aylward,0.0
24397,Michael Hicks,0.0
24419,Al Davis,0.0
24103,Augustin Chaintreau,0.0
24440,Alceu de Souza Britto Jr.,0.0
24695,Richard West,0.0
24692,Ajay Kapur,0.0
24681,Mircea Nicolescu,0.0
24662,William Enck,0.0
24659,Eric Bach,0.0
660,Pascal Van Hentenryck,0.0
24647,Bernard Wong,0.0
24623,Nigel R. Shadbolt,0.0
24621,Hubert Comon,0.0
24616,Emmett Witchel,0.0
663,Daniel Rueckert,0.0
24595,Mark D. Corner,0.0
24593,E. Rodney Canfield,0.0
24567,Bryan S. Morse,0.0
24564,Madhur Tulsiani,0.0
24550,Brighten Godfrey,0.0
24549,Cecília M. F. Rubira,0.0
24543,David Johnson,0.0
24523,Julita Corbalán,0.0
24519,Alistair P. Rendell,0.0
24499,Rodney A. Brooks,0.0
24498,Amin Shokrollahi,0.0
24497,Rahul Sarpeshkar,0.0
24488,Mohammed J. Zaki,0.0
24477,Sorin Draghici,0.0
24469,Francesco Orabona,0.0
24460,Luciano García-Bañuelos,0.0
24120,Vincent Gramoli,0.0
24097,C. Dianne Martin,0.0
23544,Russ Miller,0.0
23792,Erik Brunvand,0.0
23780,Ji Zhu,0.0
23779,Thomas C. Shermer,0.0
23767,Kevin Fu,0.0
23758,David Van Horn,0.0
23746,Ronald G. Dreslinski,0.0
23734,Ajay K. Gupta,0.0
23723,Yanqing Zhang,0.0
23709,Matthew Flatt,0.0
23700,Zoran Duric,0.0
23692,Dorothea Blostein,0.0
23686,George Xylomenos,0.0
23682,Fabiano Hessel,0.0
668,Mani B. Srivastava,0.0
23678,John L. Pfaltz,0.0
23672,Peter Hubwieser,0.0
23670,Rayford B. Vaughn,0.0
23659,Janos Simon,0.0
23654,Alwen Tiu,0.0
23651,Wei Ye,0.0
23625,Shubhangi Saraf,0.0
23622,Kamesh Madduri,0.0
684,Yan Huang,0.0
23610,Mehmet Koyutürk,0.0
23605,Kenneth W. Regan,0.0
23603,Tim Kraska,0.0
23569,Mathijs de Weerdt,0.0
23560,Hiroshi Shimodaira,0.0
23783,Alain J. Martin,0.0
665,Kwan-Liu Ma,0.0
24083,Hema A. Murthy,0.0
23826,Enrico Bertini,0.0
24082,Dilip Sarkar,0.0
24060,Sridhar Iyer,0.0
24059,Bhagirath Narahari,0.0
24058,Christian N. S. Pedersen,0.0
24051,Thamar Solorio,0.0
24050,Fabio Q. B. da Silva,0.0
24023,Meera Sitharam,0.0
24015,Hassan Ghasemzadeh,0.0
24013,Martin Berzins,0.0
24004,Patrick Drew McDaniel,0.0
23986,Chin-Tser Huang,0.0
23983,Ross Maciejewski,0.0
23980,César Sánchez,0.0
23978,Milind Dawande,0.0
23975,Eliane Martins,0.0
23962,Ellis Horowitz,0.0
23943,Arya Mazumdar,0.0
23934,Nigel P. Topham,0.0
23931,Fernando Moraes,0.0
23914,Matthias Galster,0.0
23892,Noah Snavely,0.0
23887,Clark Verbrugge,0.0
23872,Christopher D. Hundhausen,0.0
23866,Tevfik Kosar,0.0
23864,Dejing Dou,0.0
23840,Ron Alterovitz,0.0
23836,Nicolas Trotignon,0.0
18429,Jean-Yves Potvin,0.0
18412,Sandy Irani,0.0
11879,Amnon Ta-Shma,0.0
13874,Eerke A. Boiten,0.0
13975,John R. Gilbert,0.0
13952,B. Prabhakaran,0.0
13943,Jeanne Ferrante,0.0
13935,Frank Stajano,0.0
13934,Burkhard Rost,0.0
13929,Michael Molloy,0.0
13924,Bing Bing Zhou,0.0
13905,Feifei Li,0.0
13898,Ralf Hinze,0.0
1140,Marcus Hutter,0.0
13892,John R. Rice,0.0
13882,Ana Cristina Bicharra Garcia,0.0
1143,Burkhard Stiller,0.0
13867,Mark Pauly,0.0
18411,David R. O'Hallaron,0.0
13861,Cláudia Maria Lima Werner,0.0
13860,Guevara Noubir,0.0
1152,Joost-Pieter Katoen,0.0
13849,Alexei A. Efros,0.0
13834,Dimitri P. Bertsekas,0.0
13829,Reuven Bar-Yehuda,0.0
13820,Andrew J. Davison,0.0
13819,Alain Darte,0.0
13813,Pascal Poupart,0.0
13800,Ron Cytron,0.0
13764,Jordi Domingo-Pascual,0.0
1156,Victor R. Basili,0.0
13749,Patrick Gros,0.0
13981,Flávia Coimbra Delicato,0.0
13983,Gösta Grahne,0.0
14002,Erik Cambria,0.0
1127,Michiel H. M. Smid,0.0
14115,Philip Levis,0.0
14113,Changbin Yu,0.0
14105,Allan D. Jepson,0.0
14101,Brajendra Panda,0.0
14099,Jun Yang 0001,0.0
14097,Kamin Whitehouse,0.0
14096,Rajgopal Kannan,0.0
14095,Yongmin Kim 0001,0.0
14091,Cynthia E. Irvine,0.0
1110,Daniel Cremers,0.0
1116,Alex Orailoglu,0.0
14083,Domenico Ferrari,0.0
14082,Gerald E. Farin,0.0
14079,Yiyu Shi,0.0
14075,Manoj Misra,0.0
14068,Emerson R. Murphy-Hill,0.0
14061,Manuel Blum,0.0
1126,Dusit Niyato,0.0
14051,Kai Shen,0.0
14050,Dan Page,0.0
14043,George C. Necula,0.0
14040,Jinbo Xu,0.0
14022,Ben Lee,0.0
14020,Fabian Monrose,0.0
14016,Renato P. Ribas,0.0
14013,Seth Pettie,0.0
14009,Robyn R. Lutz,0.0
13737,Paulo Oliveira,0.0
13732,Mark Wallace,0.0
13730,Paolo Cremonesi,0.0
13511,Eddy Caron,0.0
1170,Chunming Qiao,0.0
13500,Christof Lutteroth,0.0
13492,Sudipto Ghosh,0.0
13488,Marcin Kaminski,0.0
13487,Vassilis Athitsos,0.0
13482,C. Greg Plaxton,0.0
13481,Martin Tompa,0.0
13478,Daniel J. Sorin,0.0
13474,Marina De Vos,0.0
13447,Jean-Bernard Stefani,0.0
13445,Robert T. Collins,0.0
13433,Kevin Burrage,0.0
13432,Adriana Iamnitchi,0.0
13431,Antônio Francisco do Prado,0.0
13419,Richard J. Anderson,0.0
13411,Hongseok Yang,0.0
13410,John Keyser,0.0
13406,Krishna V. Palem,0.0
13397,Samuel R. Buss,0.0
13384,Alan F. Blackwell,0.0
13378,Michel Barbeau,0.0
1179,Xiang Zhang,0.0
13364,Valerie E. Taylor,0.0
13361,Alan K. Mackworth,0.0
13352,Peter Schröder,0.0
13346,Tony Givargis,0.0
13345,He Wang,0.0
13509,Casimir A. Kulikowski,0.0
13512,Xiaosong Ma,0.0
13712,Thomas M. Conte,0.0
13521,Nancy Alonistioti,0.0
13706,Sophia Drossopoulou,0.0
13699,Bill P. Buckles,0.0
13683,Salvatore La Torre,0.0
13675,Matthew L. Ginsberg,0.0
13664,Frada Burstein,0.0
13659,Nathan S. Netanyahu,0.0
1167,Richard M. Karp,0.0
13638,Hock Soon Seah,0.0
13630,Dimitris Achlioptas,0.0
13625,Chiew Tong Lau,0.0
13623,Les E. Atlas,0.0
13622,Jason O. Hallstrom,0.0
13615,Susan Hohenberger,0.0
13610,L. Jean Camp,0.0
13606,Rainer Groh,0.0
13598,Yalin Wang,0.0
13595,P. Madhusudan,0.0
13594,Douglas S. Reeves,0.0
13584,Zhe Dang,0.0
13583,Audris Mockus,0.0
13576,Marek J. Sergot,0.0
13562,Martin P. Robillard,0.0
13556,Susan V. Vrbsky,0.0
13553,Jin Tian,0.0
13541,Peter J. Keleher,0.0
13533,G. David Forney Jr.,0.0
13526,Gita Sukthankar,0.0
14118,Luis Ceze,0.0
14119,Debra J. Richardson,0.0
14123,Randall A. Berry,0.0
14673,Winslow Burleson,0.0
14648,Teresa H. Y. Meng,0.0
14644,Bongki Moon,0.0
14643,Eric A. Hansen,0.0
14638,Thomas A. DeFanti,0.0
14635,M. Y. Sanadidi,0.0
1066,Martín Abadi,0.0
1068,Jack Snoeyink,0.0
14600,Francine Berman,0.0
14598,Deepak Ganesan,0.0
14591,Thomas Fritz,0.0
14585,Matthew R. James,0.0
14584,Charles R. Dyer,0.0
14576,J. Ross Beveridge,0.0
14573,Daniel P. Friedman,0.0
14571,Guodong Shi,0.0
14568,David Doty,0.0
14566,Felix Freitag,0.0
14556,Hung Q. Ngo,0.0
1069,Trevor N. Mudge,0.0
14536,Tihamer Levendovszky,0.0
14530,Lawrence A. Rowe,0.0
14524,Jason D. Hartline,0.0
14520,Davide Martinenghi,0.0
14516,Brian Curless,0.0
14507,Daniel Leivant,0.0
14506,Tomás Lozano-Pérez,0.0
14503,Jun (Jim) Xu,0.0
14659,Alexandros Eleftheriadis,0.0
14680,Shaolei Ren,0.0
14469,Lenhart K. Schubert,0.0
14688,Michael Goesele,0.0
14827,Wei-Shinn Ku,0.0
14825,Ronald A. Olsson,0.0
14817,Graham Neubig,0.0
14816,Doina Caragea,0.0
14814,Christopher Umans,0.0
14812,David A. Naumann,0.0
14809,Badrinath Roysam,0.0
14807,Diane L. Souvaine,0.0
14800,Aaron Harwood,0.0
14796,Egemen Tanin,0.0
14794,Ravi Sundaram,0.0
14788,Guido Araujo,0.0
14785,Richard S. Bird,0.0
14772,Sam Malek,0.0
14768,Björn Hartmann,0.0
14767,Xiaolin Li 0001,0.0
14764,Ashok Samal,0.0
14757,Jean Gao,0.0
14755,Brian P. Bailey,0.0
14754,Arnab Bhattacharyya,0.0
14746,Alba Cristina Magalhaes Alves de Melo,0.0
14727,Neil A. Dodgson,0.0
14724,Laurent Itti,0.0
14719,Adam Finkelstein,0.0
14696,James F. Brinkley,0.0
14692,Elias N. Houstis,0.0
14691,Terence Sim,0.0
14472,Vladimir Stojanovic,0.0
14466,Bjarne Stroustrup,0.0
1102,Mihalis Yannakakis,0.0
14285,Steve Reeves,0.0
14270,Ted Herman,0.0
14262,Sheila A. Greibach,0.0
14261,Heiko Vogler,0.0
14259,Mikael Lindvall,0.0
14249,Panagiotis Manolios,0.0
14233,Eran Halperin,0.0
14232,Martin Glinz,0.0
14227,William R. Cook,0.0
14221,Tien D. Bui,0.0
14215,Preeti Ranjan Panda,0.0
14214,Andrew Martin,0.0
14211,Tajana Simunic Rosing,0.0
14197,James R. Lee,0.0
14192,Charles Rich,0.0
1096,Ivan Damgård,0.0
14174,Sumanta N. Pattanaik,0.0
14169,Stephen A. Edwards,0.0
14167,Umut A. Acar,0.0
14165,Partha Bhowmick,0.0
14162,Matthew E. Taylor,0.0
14161,Steven Bird,0.0
14159,Andréa W. Richa,0.0
1098,Franz Baader,0.0
14154,Yiling Chen,0.0
14145,Mark J. Clement,0.0
1100,Nikil D. Dutt,0.0
14138,Letha H. Etzkorn,0.0
14284,Santosh Kumar,0.0
14291,Steven A. Demurjian,0.0
14464,Harald Søndergaard,0.0
14299,Oege de Moor,0.0
14459,Jing Hua,0.0
14450,Karl J. Lieberherr,0.0
14449,Gene Cooperman,0.0
14448,Sanjoy Dasgupta,0.0
14443,Uwe Glässer,0.0
14437,Donald Perlis,0.0
1094,Kang Li,0.0
14426,Ram Dantu,0.0
14418,Ron Steinfeld,0.0
14409,Adam J. Lee,0.0
14408,Francesco Amigoni,0.0
14401,Dezhen Song,0.0
14395,Ponnurangam Kumaraguru,0.0
14390,Qian-Ping Gu,0.0
14376,Stefan Kiefer,0.0
14370,Prem Kumar Kalra,0.0
14361,David M. J. Tax,0.0
14353,David Rappaport,0.0
14343,James F. O'Brien,0.0
14341,Illah R. Nourbakhsh,0.0
14338,Fernando Pérez-Cruz,0.0
14337,Cinzia Cappiello,0.0
14328,Alexander T. Ihler,0.0
14326,Nohpill Park,0.0
14323,Peter Wegner,0.0
14307,Ira Assent,0.0
14302,Yevgeniy Vorobeychik,0.0
13336,Yanxi Liu,0.0
13333,Charles U. Martel,0.0
13331,Bradley Malin,0.0
12373,Laurie A. Williams,0.0
12360,Scott R. Klemmer,0.0
12355,Kaj Grønbæk,0.0
12348,Vicki L. Hanson,0.0
12339,Yashwant K. Malaiya,0.0
12330,Lijun Yin,0.0
12325,William Pugh,0.0
12324,Peter Müller 0001,0.0
12323,Fernanda Lima Kastensmidt,0.0
12321,Raj Acharya,0.0
12319,Riccardo Bettati,0.0
12313,Anastassia Ailamaki,0.0
12306,Xu Liu,0.0
1335,Bhaskar Krishnamachari,0.0
12289,Robert A. Kowalski,0.0
12282,Alexander G. Gray,0.0
12279,Camillo J. Taylor,0.0
12270,Alistair Sinclair,0.0
12263,Niklaus Wirth,0.0
12261,Sumi Helal,0.0
12260,Erika Ábrahám,0.0
12258,Kendra Cooper,0.0
12254,Krzysztof Stencel,0.0
12253,Erez Zadok,0.0
12245,Siau-Cheng Khoo,0.0
12243,Thomas R. Fischer,0.0
12231,P. Takis Mathiopoulos,0.0
1342,S. Sitharama Iyengar,0.0
12368,Laurent Fribourg,0.0
12377,David G. Andersen,0.0
12214,Nicolas Markey,0.0
12395,Zhendong Su,0.0
1301,Ion Stoica,0.0
12545,Christophe G. Giraud-Carrier,0.0
12544,Wen-Zhan Song,0.0
12533,Barbara Di Eugenio,0.0
12532,Boudewijn P. F. Lelieveldt,0.0
1308,Lance Fortnow,0.0
12523,Vaughan R. Pratt,0.0
12520,Roberto Tagliaferri,0.0
12519,Edward Chan,0.0
1321,Yu Cao,0.0
12512,Ihab F. Ilyas,0.0
12510,Violet R. Syrotiuk,0.0
1324,Bharat K. Bhargava,0.0
12496,Stuart M. Shieber,0.0
12491,S. Lennart Johnsson,0.0
12480,José G. Delgado-Frias,0.0
12471,Ronald S. Fearing,0.0
12461,Fei Sha,0.0
12457,Lirong Xia,0.0
1327,Weili Wu,0.0
12450,Alex Aiken,0.0
12443,James S. Plank,0.0
12429,Shuchi Chawla,0.0
12428,Bobby Bhattacharjee,0.0
12423,Vadim Bulitko,0.0
12412,Patrick McDaniel,0.0
12409,Tadao Takaoka,0.0
12224,Vasileios Megalooikonomou,0.0
12208,Benoit M. Dawant,0.0
12549,Eran Yahav,0.0
12040,Partha Pratim Pande,0.0
12028,José Marcos S. Nogueira,0.0
12026,Daniel Stefankovic,0.0
12022,Zhigang Deng,0.0
12019,Donald Sannella,0.0
12015,Leonid Reyzin,0.0
12005,Carlo Tomasi,0.0
12003,Alon Orlitsky,0.0
12000,Webb Miller,0.0
11999,Lynne E. Parker,0.0
11998,Francisco Vilar Brasileiro,0.0
11991,T. N. Vijaykumar,0.0
11990,Gabrielle Allen,0.0
11981,Krste Asanovic,0.0
11973,Elias Koutsoupias,0.0
11966,Hantao Zhang,0.0
1351,Rocco A. Servedio,0.0
11964,Thomas A. Funkhouser,0.0
11929,Tim French,0.0
11927,Michael Kaminski,0.0
11922,Sebastian Fischmeister,0.0
11921,Demosthenis Teneketzis,0.0
11915,Simon J. Thompson,0.0
11910,Lawrence Rauchwerger,0.0
11906,T. C. Nicholas Graham,0.0
11898,Christoph F. Eick,0.0
11890,Adam A. Porter,0.0
11883,John Darlington,0.0
12039,Ivan Visconti,0.0
12052,James P. G. Sterbenz,0.0
12207,Marios C. Papaefthymiou,0.0
12056,Theoharis Theoharis,0.0
12205,Nelson Maculan,0.0
12197,Szymon Rusinkiewicz,0.0
12192,Dimitris Samaras,0.0
12186,Peter van Beek,0.0
12184,Hao Zhang 0002,0.0
1345,Alan L. Yuille,0.0
12172,José Nelson Amaral,0.0
12171,Janice I. Glasgow,0.0
12161,Paris Smaragdis,0.0
12150,David Kempe,0.0
12147,Philippe Nain,0.0
12143,Andrew C. Myers,0.0
12141,Zhenghao Zhang,0.0
12139,Mitchell A. Thornton,0.0
12130,Richard M. Fujimoto,0.0
12128,Zoran Popovic,0.0
12123,Susanne E. Hambrusch,0.0
12116,Frank Tip,0.0
12112,Sharad C. Seth,0.0
1349,David A. Basin,0.0
12098,Massimo Tornatore,0.0
12096,Naftaly H. Minsky,0.0
12090,P. Thomas Fletcher,0.0
12083,Vincent Danos,0.0
12079,Ugur Çetintemel,0.0
12073,Ruslan Salakhutdinov,0.0
12067,Michael H. Bowling,0.0
12547,Alin Deutsch,0.0
12551,Brian Neil Levine,0.0
1182,Nitin H. Vaidya,0.0
13153,Sangyeun Cho,0.0
13138,Kristian J. Hammond,0.0
13134,Hans-Joachim Bungartz,0.0
13126,Balakrishnan Prabhakaran,0.0
13120,Jaap Gordijn,0.0
13111,Michael Rabinovich,0.0
13099,Fatih Porikli,0.0
13092,Ramin Zabih,0.0
13090,Michael J. Freedman,0.0
1218,Igor L. Markov,0.0
13065,Mohamed Younis,0.0
13064,Lawrence J. Henschen,0.0
13061,Andy Zaidman,0.0
13057,Hoeteck Wee,0.0
13052,Bernd Meyer,0.0
13046,Song Jiang,0.0
13042,Jeremy P. Spinrad,0.0
1226,Miroslaw Truszczynski,0.0
13023,Benjamin Lok,0.0
13022,Anshul Kumar,0.0
13018,Wensheng Zhang 0001,0.0
1234,Laxmi N. Bhuyan,0.0
12993,Renata Pontin de Mattos Fortes,0.0
12984,Ian Goldberg,0.0
12973,Marleen de Bruijne,0.0
1246,Wentong Cai,0.0
12960,Balder ten Cate,0.0
12959,Eric Paulos,0.0
13150,James D. Hollan,0.0
13157,Grzegorz W. Wasilkowski,0.0
12943,Michela Taufer,0.0
13163,Alla Sheffer,0.0
13320,Timothy Roscoe,0.0
13315,Peter Jeavons,0.0
1185,Mikhail J. Atallah,0.0
13308,Desh Ranjan,0.0
13307,George D. Stamoulis,0.0
13304,Ao Tang,0.0
13297,Yoonsuck Choe,0.0
13291,Gerald Penn,0.0
13290,Alexander Repenning,0.0
13288,Michael I. Schwartzbach,0.0
13276,Robert Pless,0.0
13272,Douglas L. Maskell,0.0
1197,Alexandru Nicolau,0.0
13267,Samir R. Das,0.0
13257,Martin Farach-Colton,0.0
13253,Lakshminarayanan Subramanian,0.0
1202,Maurice Herlihy,0.0
13235,John Grant,0.0
13229,David Mazières,0.0
1214,Sang Hyuk Son,0.0
13211,Xipeng Shen,0.0
13202,Brian Wyvill,0.0
13201,Richard Mayr,0.0
13198,Li Tan,0.0
13196,Otto Spaniol,0.0
13171,Eyal de Lara,0.0
13166,Tien N. Nguyen,0.0
12946,Magdy Bayoumi,0.0
12938,Lav R. Varshney,0.0
12562,Joshua D. Guttman,0.0
1272,Tzi-cker Chiueh,0.0
12736,Pierluigi Ritrovato,0.0
12733,Andrea Bonarini,0.0
12727,Falk Schreiber,0.0
12719,David S. Touretzky,0.0
12700,Luis Gustavo Nonato,0.0
12697,Esma Aïmeur,0.0
1280,Jirí Matousek,0.0
12692,Asaf Shapira,0.0
12669,Carmine Gravino,0.0
12663,Darius Burschka,0.0
12645,Herbert Bos,0.0
12638,Michel Abdalla,0.0
12632,Robert L. Constable,0.0
12621,Juergen Rilling,0.0
1293,Robert D. Nowak,0.0
12618,Qi Yu,0.0
12612,S. Shankar Sastry,0.0
12611,Angelo Perkusich,0.0
12598,Hussein M. Abdel-Wahab,0.0
12596,Daniel D. Lee,0.0
12593,Bülent Yener,0.0
12589,Jerry R. Hobbs,0.0
12586,Ranjit Jhala,0.0
12584,Scott A. Brandt,0.0
12567,Zachary G. Ives,0.0
12565,Dominique Unruh,0.0
12564,Jingyi Yu,0.0
12742,Aviel D. Rubin,0.0
12751,Taku Komura,0.0
12935,Tamer Kahveci,0.0
12761,Martin Fürer,0.0
12930,Michael Schapira,0.0
12929,Hassan Foroosh,0.0
12926,Konstantin Makarychev,0.0
1253,Ding-Zhu Du,0.0
12906,Ilias Diakonikolas,0.0
12900,Rajesh P. N. Rao,0.0
12890,Chee Keong Kwoh,0.0
12881,Jean-Pierre Tillich,0.0
1257,Michael J. Carey,0.0
12864,Neeraj Mittal,0.0
1259,John C. Mitchell,0.0
12856,Darrell Whitley,0.0
12848,David H. Albonesi,0.0
12847,Xintao Wu,0.0
12842,Daniel G. Aliaga,0.0
1260,Michael J. Franklin,0.0
12830,Peter Fröhlich,0.0
12829,Isaac D. Scherson,0.0
12807,Mario Costa Sousa,0.0
12804,Eli Blevis,0.0
12790,Zhong Shao,0.0
12786,Ian Davidson,0.0
12784,Balaji Prabhakar,0.0
1269,Bernt Schiele,0.0
12777,Marco Caccamo,0.0
12768,Todd C. Mowry,0.0
12767,Gabor C. Temes,0.0
14835,Rajiv T. Maheswaran,0.0
14839,Vikram S. Adve,0.0
14842,Alex Groce,0.0
17143,Richard E. Nance,0.0
17136,Sol M. Shatz,0.0
17135,Srinivas Katkoori,0.0
17132,William S. Evans,0.0
17128,Mark A. Franklin,0.0
17124,Ben Taskar,0.0
904,Laxmikant V. Kalé,0.0
17114,Marco Colombetti,0.0
17113,Guofei Gu,0.0
17108,Barnabás Póczos,0.0
17105,Grant E. Weddell,0.0
17096,M. Birna van Riemsdijk,0.0
17075,David S. Wishart,0.0
17065,Rahul Santhanam,0.0
17061,Constantine Dovrolis,0.0
17052,Elisabeth Oswald,0.0
17037,Laurent Michel,0.0
17033,Elisha Sacks,0.0
17031,Alvin R. Lebeck,0.0
17029,Patrick Jaillet,0.0
905,C. Siva Ram Murthy,0.0
17012,Ken Birman,0.0
17005,Swastik Kopparty,0.0
17004,Simon Colton,0.0
16998,Peter J. Clarke,0.0
16995,Satish Narayana Srirama,0.0
16990,Vittorio Zaccaria,0.0
16989,Jesse Hoey,0.0
17141,Manuel M. Oliveira,0.0
17144,Naveen Garg,0.0
908,Rami G. Melhem,0.0
17147,Borivoje Nikolic,0.0
17313,Maria Carolina Monard,0.0
17309,Slobodan Vucetic,0.0
17292,Pierre Poulin,0.0
17281,Ioan Raicu,0.0
17277,Raymond E. Miller,0.0
17274,Gabriel Robins,0.0
17269,Sandeep Neema,0.0
17264,Nitin Saxena,0.0
17263,Todd D. Millstein,0.0
17254,Paolo Bientinesi,0.0
17249,Yechiam Yemini,0.0
17246,Nathan Intrator,0.0
17245,Bala Kalyanasundaram,0.0
17237,Martin Jägersand,0.0
17225,Nina Amenta,0.0
17221,Tony White,0.0
17215,Alastair F. Donaldson,0.0
17214,Michael Garland,0.0
17208,Wallapak Tavanapong,0.0
17198,Klaus Marius Hansen,0.0
17195,Wenyuan Xu,0.0
17183,Paul S. Rosenbloom,0.0
17177,Yanhong A. Liu,0.0
17176,Anca L. Ralescu,0.0
903,Marc Pollefeys,0.0
17173,Bhuvan Urgaonkar,0.0
17171,Ruy J. G. B. de Queiroz,0.0
16969,Vikas Singh,0.0
16954,Richard B. Brown,0.0
17316,Marcelo Finger,0.0
16776,Petros Faloutsos,0.0
16772,Stéphanie Delaune,0.0
16756,Margaret J. Wright,0.0
16747,Song Zhang,0.0
16738,Levent Yilmaz,0.0
16732,Annie S. Wu,0.0
16731,Joe D. Warren,0.0
929,Narayanan Vijaykrishnan,0.0
16719,Richard W. Vuduc,0.0
930,Jonathan Katz,0.0
16698,Michael A. Harrison,0.0
16696,Cindy Grimm,0.0
16693,Steven J. Gortler,0.0
16681,Yang Richard Yang,0.0
16676,V. John Mathews,0.0
16670,Robert St. Amant,0.0
931,Kenneth Rose,0.0
16665,Balaji Raghavachari,0.0
16659,Emile A. Hendriks,0.0
16657,Michael Zink,0.0
16652,Bryan Pardo,0.0
16634,Saugata Basu,0.0
16633,Ravi Sethi,0.0
16632,Damien Stehlé,0.0
16602,XiaoFeng Wang,0.0
16599,Drew V. McDermott,0.0
16588,Eric Goubault,0.0
16568,Butler W. Lampson,0.0
16774,Christian Poellabauer,0.0
16781,Cláudio de Souza Baptista,0.0
919,Shrikanth Narayanan,0.0
16783,Thomas W. Sederberg,0.0
16947,Terran Lane,0.0
16946,Stephanie Weirich,0.0
16938,Amy Bruckman,0.0
16933,Jason Liu,0.0
16932,Michael J. Brooks,0.0
16916,Weidong Cai,0.0
16915,Colin Stirling,0.0
16910,Susanne Bødker,0.0
